,broker,count,bamount,bcount,samount,scount,top3
1924,中国银河证券股份有限公司台州证券营业部,1,785.06,1,0.0,0,全志科技
1925,中国银河证券股份有限公司长沙解放中路证券营业部,1,412.86,1,0.0,0,全志科技
1926,广发证券股份有限公司珠海景山路证券营业部,1,0.0,0,989.75,1,全志科技
1927,中信证券（山东）有限责任公司青岛劲松七路证券营业部,1,785.02,1,0.0,0,科大国创
1928,中信建投证券股份有限公司北京南大红门路证券营业部,1,0.0,0,554.62,1,全志科技
1929,广发证券股份有限公司合肥长江中路证券营业部,1,437.51,1,0.0,0,科大国创
1930,国盛证券有限责任公司南昌洪城路证券营业部,1,0.0,0,802.49,1,启迪设计
1931,中信建投证券股份有限公司长春长春大街证券营业部,1,0.0,0,389.96,1,启迪设计
1932,申万宏源证券有限公司上海虹口区丰镇路证券营业部,1,2300.6,1,0.0,0,合纵科技
1933,申万宏源西部证券有限公司宜兴人民中路证券营业部,2,565.07,1,597.44,1,"嘉麟杰,合纵科技"
1934,申万宏源证券有限公司上海黄浦区瞿溪路证券营业部,1,0.0,0,515.62,1,合纵科技
1935,中银国际证券有限责任公司海口蓝天路证券营业部,1,0.0,0,2131.1,1,长川科技
1936,太平洋证券股份有限公司郑州分公司,1,741.39,1,0.0,0,杭州园林
1937,中信建投证券股份有限公司吉林解放东路证券营业部,2,921.41,2,0.0,0,"英搏尔,建研院"
1938,华创证券有限责任公司盘县胜境大道证券营业部,1,0.0,0,453.84,1,英搏尔
1939,海通证券股份有限公司扬州汶河南路证券营业部,3,365.08,1,304.49,2,"中大力德,创源文化"
1940,中信建投证券股份有限公司上海大木桥路证券营业部,1,0.0,0,1.73,1,创源文化
1941,信达证券股份有限公司丹东宽甸证券营业部,4,249.43,3,247.86,1,"英派斯,哈三联,天宇股份"
1942,中原证券股份有限公司郑州桐柏路证券营业部,1,0.0,0,1.73,1,创源文化
1943,中泰证券股份有限公司厦门厦禾路证券营业部,1,0.0,0,3.55,1,天宇股份
1944,长江证券股份有限公司济南经十路证券营业部,2,0.0,0,55.47,2,"新华都,天宇股份"
1945,方正证券股份有限公司郑州嵩山南路证券营业部,1,0.0,0,1.95,1,天宇股份
1946,中信建投证券股份有限公司北京青年路证券营业部,1,362.15,1,0.0,0,盛弘股份
1947,海通证券股份有限公司鸡西虎林红旗街证券营业部,1,0.0,0,1.95,1,天宇股份
1948,广发证券股份有限公司汕头珠池路证券营业部,1,0.0,0,639.85,1,盛弘股份
1949,申万宏源西部证券有限公司喀什克孜都维路证券营业部,1,0.0,0,1.7,1,恒银金融
1950,招商证券股份有限公司南昌北京西路证券营业部,1,0.0,0,1.7,1,恒银金融
1951,申万宏源证券有限公司上海普陀区中山北路证券营业部,2,0.0,0,6.79,2,"森霸股份,恒银金融"
1952,东方证券股份有限公司抚顺辽中街证券营业部,1,0.0,0,1.7,1,恒银金融
1953,国元证券股份有限公司北京西坝河南路证券营业部,1,451.57,1,0.0,0,友好集团
1954,中信证券股份有限公司宁波甬江大道证券营业部,1,0.0,0,2.82,1,畅联股份
1955,中泰证券股份有限公司客户资产管理部,1,0.0,0,4503.15,1,友好集团
1956,中泰证券股份有限公司珠海情侣中路证券营业部,1,0.0,0,2.82,1,畅联股份
1957,中泰证券股份有限公司成都新光华街证券营业部,1,0.0,0,1548.41,1,友好集团
1958,西部证券股份有限公司北京德胜门外大街证券营业部,2,359.77,1,1012.23,1,"田中精机,友好集团"
1959,五矿证券有限公司平顶山中兴路证券营业部,1,0.0,0,413.15,1,友好集团
1960,国泰君安证券股份有限公司长乐朝阳中路证券营业部,1,1537.72,1,0.0,0,西藏城投
1961,长城证券股份有限公司广州天河路证券营业部,1,0.0,0,407.91,1,友好集团
1962,中信证券(山东)有限责任公司济宁吴泰闸路证券营业部,1,304.74,1,0.0,0,红星发展
1963,国盛证券有限责任公司吉安阳明东路证券营业部,1,1409.05,1,0.0,0,西藏城投
1964,国信证券股份有限公司绍兴东池路证券营业部,1,302.0,1,0.0,0,红星发展
1965,申万宏源证券有限公司上海黄浦区新昌路证券营业部,1,0.0,0,4853.59,1,西藏城投
1966,华西证券股份有限公司南充涪江路证券营业部,1,465.37,1,0.0,0,大西洋
1967,广发证券股份有限公司肇庆端州五路证券营业部,2,575.26,1,1091.86,1,众源新材
1968,招商证券股份有限公司上海牡丹江路证券营业部,1,0.0,0,1.33,1,台华新材
1969,国信证券股份有限公司上海淮海西路证券营业部,1,0.0,0,1.33,1,台华新材
1970,上海证券有限责任公司妙境路证券营业部,1,548.99,1,0.0,0,中通国脉
1971,东吴证券股份有限公司长沙人民中路证券营业部,1,523.87,1,0.0,0,天安新材
1972,第一创业证券股份有限公司深圳笋岗东路证券营业部,2,0.0,0,1619.45,2,中通国脉
1973,中信建投证券股份有限公司北京东三环中路证券营业部,1,484.43,1,0.0,0,天安新材
1974,上海证券有限责任公司大统路证券营业部,2,0.0,0,2.45,2,"亚士创能,掌阅科技"
1975,国泰君安证券股份有限公司无锡湖滨路证券营业部,1,0.0,0,0.58,1,掌阅科技
1976,中泰证券股份有限公司潍坊四平路证券营业部,1,0.0,0,0.58,1,掌阅科技
1977,恒泰证券股份有限公司呼和浩特新城北街证券营业部,2,0.0,0,564.3,2,"国盛金控,广东骏亚"
1978,中国中投证券有限责任公司天津蓟县迎宾路证券营业部,1,9.07,1,0.0,0,原尚股份
1979,中信证券股份有限公司北京北三环中路证券营业部,2,0.0,0,2641.39,2,"云铝股份,原尚股份"
1980,光大证券股份有限公司上海人民北路证券营业部,2,0.0,0,213.66,2,"金溢科技,原尚股份"
1981,申万宏源证券有限公司重庆小新街营业部,1,0.0,0,1.95,1,原尚股份
1982,中泰证券股份有限公司临沂通达路证券营业部,1,0.0,0,1.95,1,原尚股份
1983,华宝证券有限责任公司上海西藏中路证券营业部,2,2093.11,2,0.0,0,"新华都,建研院"
1984,东北证券股份有限公司长春湖西路证券营业部,3,0.0,0,6686.26,3,"新华都,中兴通讯,安纳达"
1985,广发证券股份有限公司深圳彩田路证券营业部,1,0.0,0,4625.53,1,中兴通讯
1986,中泰证券股份有限公司天津红旗路证券营业部,1,0.0,0,2807.36,1,中兴通讯
1987,广发证券股份有限公司上海民生路证券营业部,2,1250.53,2,0.0,0,"富瀚微,汇源通信"
1988,海通证券股份有限公司哈尔滨中山路证券营业部,1,155.39,1,0.0,0,汇源通信
1989,中信证券股份有限公司桐乡复兴北路证券营业部,1,0.0,0,203.76,1,汇源通信
1990,申万宏源证券有限公司深圳华强北路证券营业部,1,0.0,0,3859.65,1,安泰科技
1991,国信证券股份有限公司辽宁分公司,1,0.0,0,3467.7,1,安泰科技
1992,光大证券股份有限公司江门发展大道证券营业部,2,0.0,0,2558.7,2,"北纬科技,安泰科技"
1993,华泰证券股份有限公司合肥创新大道证券营业部,1,0.0,0,682.38,1,武汉凡谷
1994,招商证券股份有限公司重庆临江支路证券营业部,1,2888.64,1,0.0,0,海南瑞泽
1995,国信证券股份有限公司无锡梁溪路证券营业部,3,524.4,1,260.55,2,"英飞特,美格智能,海南瑞泽"
1996,东海证券股份有限公司上海静安区新闸路证券营业部,2,0.0,0,158.11,2,海南瑞泽
1997,广州证券股份有限公司深圳益田路证券营业部,1,0.0,0,62.59,1,海南瑞泽
1998,华林证券股份有限公司温州车站大道证券营业部,1,0.0,0,665.48,1,国盛金控
1999,信达证券股份有限公司金华双龙南街证券营业部,1,403.2,1,0.0,0,海南瑞泽
2000,广发证券股份有限公司无锡太湖东大道证券营业部,1,0.0,0,83.71,1,海南瑞泽
2001,中国银河证券股份有限公司包头乌兰道证券营业部,1,0.0,0,495.46,1,美格智能
2002,英大证券有限责任公司深圳新城广场证券营业部,1,0.0,0,700.14,1,路畅科技
2003,国融证券股份有限公司长沙开元路证券营业部,1,12.11,1,0.0,0,华通热力
2004,爱建证券有限责任公司上海宁夏路证券营业部,1,0.0,0,0.99,1,华通热力
2005,广发证券股份有限公司珠海凤凰北路证券营业部,1,0.0,0,0.99,1,华通热力
2006,海通证券股份有限公司贵阳富水北路证券营业部,1,0.0,0,0.99,1,华通热力
2007,国金证券股份有限公司成都蒲江县桫椤路证券营业部,2,1128.13,1,968.36,1,"台华新材,川恒股份"
2008,广发证券股份有限公司汕头海滨路证券营业部,2,0.0,0,7.47,2,赛隆药业
2009,国融证券股份有限公司宁波翔云路证券营业部,2,391.44,2,0.0,0,"拉夏贝尔,赛隆药业"
2010,华泰证券股份有限公司泰州分公司,5,2859.42,2,2934.06,3,"安凯客车,创源文化,嘉麟杰,"
2011,东吴证券股份有限公司张家港金港镇证券营业部,3,896.09,1,1588.79,2,"意华股份,久吾高科"
2012,东北证券股份有限公司南京标营路证券营业部,3,633.74,1,1271.27,2,"意华股份,旭光股份"
2013,安信证券股份有限公司韶关惠民北路证券营业部,2,0.0,0,2.98,2,"辰欣药业,哈三联"
2014,渤海证券股份有限公司天津开发区第二大街证券营业部,2,469.18,1,1.3,1,"京能置业,哈三联"
2015,长城证券股份有限公司温州车站大道证券营业部,1,0.0,0,1.3,1,哈三联
2016,申万宏源西部证券有限公司博乐北京路证券营业部,2,0.0,0,5.91,2,"原尚股份,英派斯"
2017,中信建投证券股份有限公司长沙车站北路证券营业部,2,4429.42,1,3.35,1,"盐湖股份,英派斯"
2018,安信证券股份有限公司安徽分公司,1,18.48,1,0.0,0,大博医疗
2019,安信证券股份有限公司武汉中北路证券营业部,1,0.0,0,0.83,1,大博医疗
2020,东兴证券股份有限公司北京复兴路证券营业部,1,0.0,0,0.83,1,大博医疗
2021,广发证券股份有限公司中山三乡证券营业部,1,0.0,0,0.83,1,大博医疗
2022,广州证券股份有限公司广州增城新塘证券营业部,1,0.0,0,0.83,1,大博医疗
2023,平安证券股份有限公司珠海园林路证券营业部,1,0.0,0,52.29,1,量子高科
2024,招商证券股份有限公司深圳益田路江苏大厦证券营业部,7,14727.88,4,21921.74,3,"光威复材,英派斯,联合光电,"
2025,金元证券股份有限公司东莞东城路证券营业部,1,0.0,0,26.15,1,量子高科
2026,安信证券股份有限公司北京阜成门证券营业部,3,3287.96,2,3196.11,1,"英派斯,华星创业"
2027,东北证券股份有限公司长春东盛大街证券营业部,1,0.0,0,1320.9,1,华星创业
2028,兴业证券股份有限公司福州五四路证券营业部,1,0.0,0,22.06,1,科恒股份
2029,申万宏源证券有限公司上海静安区昌化路证券营业部,1,0.0,0,9.71,1,科恒股份
2030,华泰证券股份有限公司上海徐汇区天钥桥路证券营业部,6,14464.72,4,7531.37,2,"方大炭素,新华都,久吾高科"
2031,华泰证券股份有限公司哈尔滨宣化街证券营业部,5,1824.26,4,511.47,1,"华源控股,杭州园林,广东骏亚,"
2032,中信建投证券股份有限公司北京大柳树路证券营业部,3,606.33,1,4141.22,2,"金利科技,新劲刚,建科院"
2033,招商证券股份有限公司深圳深南大道车公庙证券营业部,2,0.0,0,1149.83,2,"建科院,京能置业"
2034,东吴证券股份有限公司北京安德里北街证券营业部,1,0.0,0,458.27,1,建科院
2035,国泰君安证券股份有限公司天津塘沽上海道证券营业部,1,546.41,1,0.0,0,江丰电子
2036,长城证券股份有限公司南昌福州路证券营业部,1,0.0,0,1134.75,1,江丰电子
2037,国金证券股份有限公司南充江东中路证券营业部,1,0.0,0,430.43,1,创业黑马
2038,海通证券股份有限公司上海普陀区宜川路证券营业部,2,688.44,1,701.62,1,中科信息
2039,万联证券股份有限公司沈阳恒达路证券营业部,3,1782.44,2,872.45,1,"万马科技,天宇股份"
2040,华鑫证券有限责任公司济南泉城路证券营业部,2,483.24,1,644.1,1,电工合金
2041,方正证券股份有限公司宁波长寿南路证券营业部,4,1078.31,2,905.23,2,"久吾高科,电工合金"
2042,财通证券股份有限公司杭州庆春路证券营业部,1,0.0,0,5.5,1,电工合金
2043,海通证券股份有限公司大庆昆仑大街证券营业部,1,0.0,0,2.27,1,岱勒新材
2044,安信证券股份有限公司广州猎德大道证券营业部,2,0.0,0,904.81,2,"中房地产,岱勒新材"
2045,安信证券股份有限公司河源中山大道证券营业部,1,0.0,0,1.62,1,岱勒新材
2046,财达证券股份有限公司邯郸水院北路证券营业部,3,0.0,0,261.11,3,"东方市场,岱勒新材"
2047,宏信证券有限责任公司成都人民南路证券营业部,1,14.68,1,0.0,0,森霸股份
2048,爱建证券有限责任公司上海仙霞路证券营业部,1,2.44,1,0.0,0,森霸股份
2049,东北证券股份有限公司重庆沙南街证券营业部,1,0.0,0,1.52,1,森霸股份
2050,广发证券股份有限公司广州中山三路中华广场证券营业部,1,0.0,0,1.52,1,森霸股份
2051,红塔证券股份有限公司昆明青年路证券营业部,1,0.0,0,1.46,1,台华新材
2052,方正证券股份有限公司上海川南奉公路证券营业部,1,378.33,1,0.0,0,金域医学
2053,方正证券股份有限公司常州延陵西路证券营业部,1,308.07,1,0.0,0,金域医学
2054,国盛证券有限责任公司赣州章江南大道证券营业部,1,0.0,0,5.18,1,金域医学
2055,中信建投证券股份有限公司淄博市中心路证券营业部,1,0.0,0,5.18,1,金域医学
2056,国元证券股份有限公司南陵青铜路证券营业部,1,498.44,1,0.0,0,东湖高新
2057,中国银河证券股份有限公司秦皇岛证券营业部,1,1726.4,1,0.0,0,同方股份
2058,东吴证券股份有限公司昆山周市镇萧林东路证券营业部,1,340.74,1,0.0,0,东湖高新
2059,中国银河证券股份有限公司东莞东城中路证券营业部,1,1285.98,1,0.0,0,同方股份
2060,安信证券股份有限公司韶关乐昌人民南路证券营业部,1,0.0,0,578.88,1,东湖高新
2061,广发证券股份有限公司沧州黄河东路证券营业部,1,1264.93,1,0.0,0,同方股份
2062,中国银河证券股份有限公司广州广州大道中证券营业部,1,0.0,0,549.53,1,东湖高新
2063,长江证券股份有限公司武汉珞瑜路证券营业部,1,0.0,0,455.45,1,东湖高新
2064,国融证券股份有限公司北京中关村大街证券营业部,1,0.0,0,2175.75,1,同方股份
2065,金元证券股份有限公司杭州丰潭路证券营业部,1,0.0,0,7595.07,1,国机通用
2066,恒泰证券股份有限公司北京金融大街证券营业部,1,0.0,0,376.39,1,国机通用
2067,华泰证券股份有限公司苏州现代大道证券营业部,2,1681.96,1,1764.28,1,纵横通信
2068,华泰证券股份有限公司南京中央路第三证券营业部,1,0.0,0,541.06,1,纵横通信
2069,爱建证券有限责任公司宁波中山西路证券营业部,2,33.34,2,0.0,0,"国芳集团,大理药业"
2070,东北证券股份有限公司长春西安大路证券营业部,1,0.0,0,1.81,1,大理药业
2071,国海证券股份有限公司崇左凭祥市北环路证券营业部,1,0.0,0,1.81,1,大理药业
2072,东北证券股份有限公司吉林遵义东路证券营业部,1,0.0,0,1.45,1,大理药业
2073,申万宏源证券有限公司上海闵行区莘松路证券营业部,1,0.0,0,673.92,1,中通国脉
2074,民生证券股份有限公司郑州西太康路证券营业部,3,1127.94,1,24.49,2,"畅联股份,金域医学"
2075,财通证券股份有限公司台州解放南路证券营业部,1,0.0,0,1.87,1,恒银金融
2076,海通证券股份有限公司昆明东风西路证券营业部,3,0.0,0,3053.45,3,"新华都,恒银金融"
2077,招商证券股份有限公司南京中山南路证券营业部,3,0.0,0,10415.87,3,"士兰微,创源文化,梅轮电梯"
2078,华福证券有限责任公司莆田为民路证券营业部,2,3753.95,2,0.0,0,"海王生物,恒银金融"
2079,东吴证券股份有限公司苏州工业园区敦煌路证券营业部,4,2841.3,3,760.82,1,"安凯客车,中通国脉,武汉凡谷"
2080,安信证券股份有限公司佛山北滘证券营业部,1,244.02,1,0.0,0,远大控股
2081,海通证券股份有限公司镇江中山西路证券营业部,1,268.06,1,0.0,0,中房地产
2082,长城证券股份有限公司深圳登良路证券营业部,1,1183.85,1,0.0,0,阳光城
2083,安信证券股份有限公司汕尾海丰证券营业部,1,0.0,0,373.65,1,中房地产
2084,华福证券有限责任公司山东分公司,1,0.0,0,363.84,1,远大控股
2085,长江证券股份有限公司北京广渠门内大街证券营业部,1,690.88,1,0.0,0,中通客车
2086,信达证券股份有限公司上海闵行区七莘路证券营业部,2,2680.85,1,432.92,1,"中科三环,京威股份"
2087,安信证券股份有限公司汕头澄海证券营业部,1,2243.08,1,0.0,0,中科三环
2088,国联证券股份有限公司上海漕宝路证券营业部,1,378.58,1,0.0,0,泸天化
2089,中国银河证券股份有限公司杭州新塘路证券营业部,1,0.0,0,6271.45,1,中科三环
2090,光大证券股份有限公司杭州庆春路证券营业部,3,727.57,1,6637.46,2,"皮阿诺,中科三环"
2091,华泰证券股份有限公司嘉兴纺工路证券营业部,3,782.82,1,4905.96,2,"皮阿诺,中科三环"
2092,宏信证券有限责任公司泸州江阳中路证券营业部,1,0.0,0,366.26,1,泸天化
2093,广发证券股份有限公司广州康王中路证券营业部,1,0.0,0,274.35,1,泸天化
2094,国元证券股份有限公司上海周家嘴路证券营业部,1,0.0,0,704.06,1,雪人股份
2095,安信证券股份有限公司深圳宝安中心路证券营业部,1,711.7,1,0.0,0,富煌钢构
2096,大通证券股份有限公司福州五四路证券营业部,1,582.35,1,0.0,0,富煌钢构
2097,华林证券股份有限公司深圳龙华证券营业部,2,447.23,1,459.49,1,富煌钢构
2098,中银国际证券有限责任公司长春同志街证券营业部,2,347.95,1,302.88,1,华源控股
2099,中银国际证券有限责任公司大连黄河路证券营业部,1,0.0,0,604.2,1,华源控股
2100,万联证券股份有限公司广州白云分公司,2,500.72,1,400.5,1,"建科院,华源控股"
2101,财通证券股份有限公司江山中山路证券营业部,1,225.92,1,0.0,0,智能自控
2102,安信证券股份有限公司厦门湖里大道证券营业部,1,170.13,1,0.0,0,智能自控
2103,中信建投证券股份有限公司南昌抚河中路证券营业部,3,243.93,1,553.06,2,"美格智能,智能自控"
2104,方正证券股份有限公司三门中海路证券营业部,1,0.0,0,278.55,1,智能自控
2105,中国银河证券股份有限公司南京龙蟠中路证券营业部,1,0.0,0,254.93,1,智能自控
2106,国泰君安证券股份有限公司四平中央西路证券营业部,5,7502.59,2,14172.78,3,盐津铺子
2107,中银国际证券有限责任公司三亚新风路证券营业部,5,5204.68,2,10405.64,3,盐津铺子
2108,中山证券有限责任公司北京分公司,2,0.0,0,8005.53,2,盐津铺子
2109,中泰证券股份有限公司济南历山路证券营业部,2,0.0,0,7.84,2,"原尚股份,赛隆药业"
2110,财达证券股份有限公司唐山新城道证券营业部,1,0.0,0,1.41,1,赛隆药业
2111,恒泰证券股份有限公司聊城黄山南路证券营业部,2,2165.55,2,0.0,0,量子高科
2112,中航证券有限公司北京慧忠路证券营业部,1,0.0,0,730.37,1,量子高科
2113,广发证券股份有限公司广州科韵路证券营业部,1,1389.04,1,0.0,0,海联讯
2114,新时代证券股份有限公司天津营口道证券营业部,1,0.0,0,321.69,1,量子高科
2115,招商证券股份有限公司深圳福华三路证券营业部,1,700.26,1,0.0,0,海联讯
2116,万联证券股份有限公司东莞常平振兴三街证券营业部,2,460.7,1,508.58,1,"海联讯,华通热力"
2117,光大证券股份有限公司慈溪三北西大街证券营业部,1,0.0,0,580.96,1,海联讯
2118,平安证券股份有限公司佛山季华四路证券营业部,2,0.0,0,879.02,2,"当代明诚,海联讯"
2119,长江证券股份有限公司深圳红荔路证券营业部,1,694.7,1,0.0,0,赢合科技
2120,平安证券股份有限公司广东分公司,4,0.0,0,1004.0,4,"海联讯,新劲刚,氯碱化工,"
2121,长江证券股份有限公司乌鲁木齐光明路证券营业部,2,0.0,0,415.33,2,"森霸股份,海联讯"
2122,东北证券股份有限公司白城中兴东大路证券营业部,2,845.12,1,1091.7,1,"元成股份,赢合科技"
2123,东方证券股份有限公司常熟李闸路证券营业部,1,1208.6,1,0.0,0,吉大通信
2124,国泰君安证券股份有限公司上海宜山路证券营业部,2,0.0,0,697.71,2,吉大通信
2125,华泰证券股份有限公司江西分公司,3,314.01,1,715.03,2,"二六三,旭光股份,吉大通信"
2126,东吴证券股份有限公司苏州竹辉路证券营业部,1,0.0,0,910.76,1,久吾高科
2127,华鑫证券有限责任公司江门迎宾大道中证券营业部,2,5489.2,1,5409.41,1,光威复材
2128,华鑫证券有限责任公司合肥梅山路证券营业部,2,5488.45,1,5554.96,1,光威复材
2129,国盛证券有限责任公司南昌物资大楼证券营业部,4,1305.62,2,1282.6,2,"原尚股份,嘉麟杰,中科信息"
2130,安信证券股份有限公司茂名人民南路证券营业部,1,0.0,0,2.36,1,天宇股份
2131,东海证券股份有限公司上海虹口区中山北一路证券营业部,4,29.79,3,2.36,1,"阿石创,铭普光磁,天宇股份"
2132,东莞证券股份有限公司阳江西平北路证券营业部,1,0.0,0,2.36,1,天宇股份
2133,信达证券股份有限公司营口营港路证券营业部,1,32.2,1,0.0,0,创源文化
2134,财达证券股份有限公司石家庄裕华西路证券营业部,1,0.0,0,2.09,1,创源文化
2135,东方证券股份有限公司上海虹口区飞虹路证券营业部,1,0.0,0,2.09,1,创源文化
2136,中国银河证券股份有限公司上海浦东新区博华路证券营业部,1,0.0,0,4.24,1,广东骏亚
2137,华泰证券股份有限公司南京长江路证券营业部,2,0.0,0,8.54,2,"森霸股份,梅轮电梯"
2138,中国银河证券股份有限公司汕头韩江路证券营业部,1,1247.26,1,0.0,0,京能置业
2139,广州证券股份有限公司广州先烈中路证券营业部,1,1094.45,1,0.0,0,京能置业
2140,安信证券股份有限公司汕头红领巾路证券营业部,1,1041.84,1,0.0,0,京能置业
2141,华泰证券股份有限公司南京六合彤华街证券营业部,1,0.0,0,861.86,1,京能置业
2142,西南证券股份有限公司广州天河路证券营业部,1,828.0,1,0.0,0,蓝光发展
2143,信达证券股份有限公司沈阳惠工街证券营业部,2,492.39,1,689.75,1,"无锡银行,利欧股份"
2144,国泰君安证券股份有限公司梅州新中路证券营业部,1,0.0,0,2794.98,1,蓝光发展
2145,国联证券股份有限公司无锡洛社镇人民南路证券营业部,1,0.0,0,4943.42,1,无锡银行
2146,光大证券股份有限公司无锡金融一街证券营业部,1,0.0,0,1904.33,1,无锡银行
2147,申万宏源证券有限公司上海黄浦区中华路证券营业部,1,0.0,0,879.2,1,华脉科技
2148,国泰君安证券股份有限公司成都双庆路证券营业部,5,964.8,2,1506.78,3,"新劲刚,美格智能,华脉科技"
2149,华泰证券股份有限公司长沙韶山北路证券营业部,3,489.7,1,766.69,2,"纵横通信,五矿资本"
2150,中国中投证券有限责任公司北京万寿路证券营业部,3,0.0,0,10.6,3,"拉夏贝尔,台华新材"
2151,爱建证券有限责任公司广州黄埔大道西证券营业部,2,21.98,2,0.0,0,"拉夏贝尔,九典制药"
2152,申万宏源西部证券有限公司深圳莲花路证券营业部,1,0.0,0,2.42,1,拉夏贝尔
2153,长城证券股份有限公司深圳深南大道证券营业部,1,0.0,0,1.21,1,拉夏贝尔
2154,招商证券股份有限公司苏州华池街证券营业部,1,0.0,0,1.21,1,拉夏贝尔
2155,恒泰证券股份有限公司总部,1,80.45,1,0.0,0,原尚股份
2156,中信证券股份有限公司山西分公司,1,0.0,0,2.36,1,原尚股份
2157,湘财证券股份有限公司岳阳五里牌证券营业部,1,2.33,1,0.0,0,掌阅科技
2158,中国中投证券有限责任公司上海灵石路证券营业部,1,0.0,0,0.64,1,掌阅科技
2159,长江证券股份有限公司武汉关山大道证券营业部,1,0.0,0,0.64,1,掌阅科技
2160,联讯证券股份有限公司重庆分公司,1,4587.18,1,0.0,0,鲁西化工
2161,东兴证券股份有限公司成都都江堰市迎宾路证券营业部,2,478.21,1,567.58,1,武汉凡谷
2162,中原证券股份有限公司西安未央路证券营业部,1,0.0,0,791.19,1,东方钽业
2163,国信证券股份有限公司惠州承修二路证券营业部,1,0.0,0,532.69,1,东方钽业
2164,中国银河证券股份有限公司深圳香林路证券营业部,1,0.0,0,1564.57,1,鲁西化工
2165,广发证券股份有限公司苏州苏州大道东证券营业部,3,573.2,1,1730.6,2,"扬子新材,启迪设计"
2166,长江证券股份有限公司长沙晚报大道证券营业部,2,10173.8,1,108.11,1,"融钰集团,财信发展"
2167,平安证券股份有限公司深圳金田路证券营业部,2,7771.47,1,537.83,1,"融钰集团,白云电器"
2168,中国银河证券股份有限公司晋中迎宾街证券营业部,1,0.0,0,3062.38,1,融钰集团
2169,金元证券股份有限公司福州曙光路证券营业部,1,0.0,0,2632.66,1,融钰集团
2170,中信建投证券股份有限公司福清田乾路证券营业部,3,0.0,0,6047.08,3,"融钰集团,新华都"
2171,财富证券有限责任公司长沙韶山北路证券营业部,1,2782.95,1,0.0,0,海普瑞
2172,安信证券股份有限公司宁波车轿街证券营业部,1,725.31,1,0.0,0,海普瑞
2173,东兴证券股份有限公司成都二环路南二段证券营业部,1,480.09,1,0.0,0,蓝黛传动
2174,国信证券股份有限公司深圳海德三道证券营业部,1,0.0,0,4687.7,1,海普瑞
2175,财富证券有限责任公司长沙宁乡花明北路证券营业部,1,0.0,0,2795.56,1,海普瑞
2176,财通证券股份有限公司瑞安塘河南路证券营业部,1,0.0,0,632.36,1,快意电梯
2177,国金证券股份有限公司重庆聚贤街证券营业部,1,0.0,0,445.14,1,快意电梯
2178,南京证券股份有限公司南京长乐路证券营业部,1,0.0,0,391.47,1,快意电梯
2179,申万宏源证券有限公司桐乡崇福镇崇德西路证券营业部,1,2419.86,1,0.0,0,华源控股
2180,第一创业证券股份有限公司宁波百丈东路证券营业部,1,188.28,1,0.0,0,华源控股
2181,国泰君安证券股份有限公司成都天府二街证券营业部,1,383.63,1,0.0,0,星网宇达
2182,天风证券股份有限公司大连天河路证券营业部,1,0.0,0,507.5,1,星网宇达
2183,信达证券股份有限公司盘锦红旗大街证券营业部,1,0.0,0,466.97,1,星网宇达
2184,光大证券股份有限公司惠州平山证券营业部,1,0.0,0,504.47,1,威星智能
2185,兴业证券股份有限公司龙岩华莲路证券营业部,1,0.0,0,362.48,1,威星智能
2186,东方证券股份有限公司广州宝岗大道证券营业部,2,92.82,1,123.54,1,华通热力
2187,华龙证券股份有限公司金华兰溪街证券营业部,1,960.05,1,0.0,0,川恒股份
2188,华泰证券股份有限公司海门长江路证券营业部,1,318.18,1,0.0,0,意华股份
2189,方正证券股份有限公司天津新华路证券营业部,5,907.97,3,965.65,2,"赛隆药业,创源文化,世纪天鸿"
2190,华鑫证券有限责任公司西安群贤路证券营业部,5,2211.55,5,0.0,0,"东方市场,乐心医疗,赛隆药业,"
2191,广发证券股份有限公司韶关解放路证券营业部,2,0.0,0,5.4,2,"九典制药,赛隆药业"
2192,安信证券股份有限公司宜宾金沙江大道证券营业部,1,0.0,0,1.57,1,哈三联
2193,财达证券股份有限公司承德都统府大街营业部,1,0.0,0,1.57,1,哈三联
2194,国信证券股份有限公司揭阳揭东证券营业部,1,0.0,0,1.01,1,大博医疗
2195,华创证券有限责任公司贵阳北京路证券营业部,1,0.0,0,1.01,1,大博医疗
2196,国泰君安证券股份有限公司北京方庄路证券营业部,1,0.0,0,102.49,1,科恒股份
2197,中信证券（山东）有限责任公司淄博美食街证券营业部,2,1120.29,1,822.45,1,"潜能恒信,和顺电气"
2198,东吴证券股份有限公司苏州工业园区胜浦证券营业部,1,0.0,0,655.59,1,潜能恒信
2199,华泰证券股份有限公司沭阳北京北路证券营业部,1,0.0,0,417.87,1,潜能恒信
2200,华安证券股份有限公司滁州天长路证券营业部,1,263.46,1,0.0,0,田中精机
2201,中国银河证券股份有限公司北京广渠门大街证券营业部,1,5294.5,1,0.0,0,华舟应急
2202,中信证券股份有限公司唐山建设北路证券营业部,1,5040.4,1,0.0,0,华舟应急
2203,中泰证券股份有限公司厦门鹭江道证券营业部,1,0.0,0,619.35,1,华舟应急
2204,中国银河证券股份有限公司营口市府路证券营业部,1,0.0,0,315.91,1,华舟应急
2205,申万宏源证券有限公司重庆小新街证券营业部,1,0.0,0,1376.72,1,三超新材
2206,中银国际证券有限责任公司上海富平路证券营业部,1,892.87,1,0.0,0,晨曦航空
2207,长江证券股份有限公司扬州扬子江北路证券营业部,1,0.0,0,1005.76,1,晨曦航空
