code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,name-2015-1,eps-2015-1,eps_yoy-2015-1,bvps-2015-1,roe-2015-1,epcf-2015-1,net_profits-2015-1,profits_yoy-2015-1,distrib-2015-1,report_date-2015-1,name-2015-2,eps-2015-2,eps_yoy-2015-2,bvps-2015-2,roe-2015-2,epcf-2015-2,net_profits-2015-2,profits_yoy-2015-2,distrib-2015-2,report_date-2015-2,name-2015-3,eps-2015-3,eps_yoy-2015-3,bvps-2015-3,roe-2015-3,epcf-2015-3,net_profits-2015-3,profits_yoy-2015-3,distrib-2015-3,report_date-2015-3,name-2015-4,eps-2015-4,eps_yoy-2015-4,bvps-2015-4,roe-2015-4,epcf-2015-4,net_profits-2015-4,profits_yoy-2015-4,distrib-2015-4,report_date-2015-4,name-2016-1,eps-2016-1,eps_yoy-2016-1,bvps-2016-1,roe-2016-1,epcf-2016-1,net_profits-2016-1,profits_yoy-2016-1,distrib-2016-1,report_date-2016-1,name-2016-2,eps-2016-2,eps_yoy-2016-2,bvps-2016-2,roe-2016-2,epcf-2016-2,net_profits-2016-2,profits_yoy-2016-2,distrib-2016-2,report_date-2016-2,name-2016-3,eps-2016-3,eps_yoy-2016-3,bvps-2016-3,roe-2016-3,epcf-2016-3,net_profits-2016-3,profits_yoy-2016-3,distrib-2016-3,report_date-2016-3,name-2016-4,eps-2016-4,eps_yoy-2016-4,bvps-2016-4,roe-2016-4,epcf-2016-4,net_profits-2016-4,profits_yoy-2016-4,distrib-2016-4,report_date-2016-4
603558,健盛集团,纺织,浙江,82.17,0.75,3.71,232603.77,133526.41,52916.5,108168.27,2.92,0.3,4.93,6.28,20150127,34254.84,0.92,-13.26,19.08,29.61,21.86,8150,健盛集团,0.3,7.14,,4.67,,2014.35,21.86,,04-20,健盛集团,0.51,-22.73,,8.88,,5997.13,51.93,10转15,08-07,健盛集团,0.3,-71.96,,12.59,,8795.0,37.47,,10-26,健盛集团,0.36,-71.88,,14.27,,10135.63,31.58,,04-29,健盛集团,0.15,-50.0,,4.25,,4791.54,137.87,,04-29,健盛集团,0.23,-54.9,,5.82,,7591.46,26.58,,07-22,健盛集团,0.3,0.0,,7.14,,10473.42,19.08,,10-24,,,,,,,,,,
603555,贵人鸟,服饰,福建,81.44,6.14,6.29,605032.88,344100.81,57592.33,83873.81,1.33,0.28300000000000003,3.73,8.25,20140124,65845.86,1.05,-1.68,-12.93,42.02,12.92,12352,贵人鸟,0.12,0.56,,3.37,,7659.01,0.6,,04-28,贵人鸟,0.28,3.61,,7.5,,17429.53,6.32,,08-06,贵人鸟,0.33,5.08,,8.52,,20452.25,6.81,,10-31,贵人鸟,0.54,4.99,,14.36,,33183.7,6.28,,04-26,贵人鸟,0.13,7.3,,3.28,,8213.83,7.24,,04-26,贵人鸟,0.26,-9.9,,6.5,,15703.92,-9.9,,08-23,贵人鸟,0.29,-12.94,,7.58,,17807.78,-12.93,,10-22,,,,,,,,,,
603399,新华龙,小金属,辽宁,0.0,4.99,4.99,262364.44,106679.81,52301.15,127822.17,2.56,-0.12,3.58,3.13,20120824,-8384.11,-0.17,-21.24,46.55,7.3,-6.12,42793,新华龙,-0.05,-350.0,,-1.63,,-1792.46,-350.27,,04-23,新华龙,-0.19,-371.43,,-6.11,,-6604.85,-379.91,,08-28,新华龙,-0.3,-400.0,,-9.5,,-11212.07,-427.44,,10-31,新华龙,-0.87,-643.75,,-27.24,,-35228.73,-735.94,,04-16,,,,,,,,,,,新华龙,-0.09,-52.63,,-2.6,,-4723.95,-28.48,,08-27,新华龙,-0.12,-60.0,,-3.31,,-5992.97,-46.55,,10-29,,,,,,,,,,
603268,松发股份,陶瓷,广东,121.98,0.41,0.88,63715.15,42719.05,10282.92,24328.34,2.76,0.302,6.29,7.82,20150319,20413.17,2.32,-7.08,-14.94,31.98,12.6,19806,松发股份,0.18,-14.29,,4.1,,1210.82,-12.74,,04-30,松发股份,0.25,-26.47,,5.0,,1917.76,-15.08,,08-19,松发股份,0.35,-32.69,,7.0,,3127.16,-9.62,,10-28,松发股份,0.45,-39.19,,7.9,,3688.65,-24.23,10派0.95,03-17,松发股份,0.1,-44.44,,1.66,,894.69,-26.11,,04-27,松发股份,0.18,-28.0,,3.0,,1616.11,-15.73,,08-26,松发股份,0.3,-14.29,,4.89,,2659.94,-14.94,,10-27,,,,,,,,,,
603169,兰石重装,专用机械,甘肃,421.82,4.66,10.25,696487.06,425217.69,212109.05,119620.72,1.17,0.024,2.92,4.58,20141009,65710.9,0.64,-40.77,-96.32,18.73,1.97,66664,兰石重装,-0.02,-67.65,,-0.96,,-1279.69,-60.82,,04-29,兰石重装,0.69,813.01,,40.23,,65716.57,1657.24,,08-06,兰石重装,0.7,622.5,,40.96,,66216.51,1291.84,,10-29,兰石重装,0.68,-18.49,,40.44,,64647.26,49.37,,04-12,兰石重装,-0.01,-56.36,,-0.32,,-987.18,-22.86,,04-16,兰石重装,0.02,-97.38,,0.6,,1870.82,-97.15,,07-30,,,,,,,,,,,,,,,,,,,,
603111,康尼机电,运输设备,江苏,47.0,3.84,7.38,246701.17,202157.86,31759.3,2573.96,0.03,0.235,1.7,8.66,20140801,46053.26,0.62,18.55,23.16,37.73,12.32,24961,康尼机电,0.12,,,3.59,,3578.28,38.14,,04-28,,,,,,,,,,,康尼机电,0.48,4.35,,12.74,,14063.06,30.68,,10-28,康尼机电,0.63,8.08,,17.96,,18382.57,30.41,10派2转15,04-13,康尼机电,0.17,39.06,,4.31,,4965.59,38.77,,04-20,康尼机电,0.16,-50.0,,10.19,,12091.83,29.69,,08-24,康尼机电,0.23,-52.08,,14.53,,17320.48,23.16,,10-29,,,,,,,,,,
603108,润达医疗,医药商业,上海,91.97,1.23,3.22,265050.19,187299.98,38175.43,25051.27,0.78,0.263,3.51,9.21,20150527,43226.95,1.34,28.25,37.92,26.85,5.85,9755,润达医疗,0.18,80.0,6.87,2.7,-0.88,1298.35,82.26,,05-26,润达医疗,0.48,26.32,,6.42,,3537.93,32.12,,08-27,润达医疗,0.76,20.63,,9.26,,6147.15,38.2,,10-28,润达医疗,1.09,2.28,,12.59,,9176.03,22.08,,03-30,,,,,,,,,,,润达医疗,0.17,-64.58,,5.14,,4858.9,37.34,,08-26,,,,,,,,,,,,,,,,,,,,
603010,万盛股份,化工原料,浙江,71.31,1.05,2.54,120223.72,53041.71,25038.03,47052.76,1.85,0.42700000000000005,3.98,10.2,20141010,26354.26,1.04,35.8,82.77,25.48,12.56,7579,万盛股份,0.19,137.5,,3.61,,1881.76,223.98,,04-30,万盛股份,0.41,32.26,,7.71,,4104.26,77.52,,08-05,万盛股份,0.59,31.11,,10.97,,5941.9,74.7,,10-31,万盛股份,0.85,63.46,,15.52,,8502.17,102.16,10派2.3转12,03-22,,,,,,,,,,,万盛股份,0.27,-34.15,,7.22,,6830.81,66.43,,08-30,万盛股份,0.43,-27.12,,11.27,,10860.19,82.77,,10-27,,,,,,,,,,
601939,建设银行,银行,北京,5.69,95.94,2500.11,2050068224.0,0.0,16200701.0,13454301.0,0.54,0.775,6.24,0.94,20070925,77305800.0,3.09,3.32,1.19,0.0,41.02,440217,建设银行,0.27,3.85,5.26,5.26,,6700500.0,1.86,,04-30,建设银行,0.53,1.92,5.21,10.09,1.28,13189500.0,0.94,,08-31,,,,,,,,,,,建设银行,0.91,0.0,5.74,17.27,2.53,22814500.0,0.14,10派2.74,03-31,建设银行,0.27,0.0,6.04,4.63,,6795200.0,1.41,,04-30,建设银行,0.53,0.0,5.9,8.9,1.89,13341000.0,1.15,,08-26,建设银行,0.78,1.3,6.21,12.87,,19383500.0,1.19,,10-28,,,,,,,,,,
601872,招商轮船,水运,上海,11.79,47.21,52.99,3642369.5,733114.88,2369003.0,734466.44,1.39,0.33399999999999996,2.92,1.8,20061201,341502.88,0.64,-1.81,8.77,40.71,39.59,209269,招商轮船,0.05,25.0,,2.21,,22504.31,22.63,,04-29,招商轮船,0.12,120.3,,5.39,,55833.69,120.21,,08-15,招商轮船,0.34,405.88,,14.54,,162665.43,419.58,,10-28,招商轮船,0.23,475.0,,10.01,,115368.01,476.08,10派0.66,03-24,,,,,,,,,,,招商轮船,0.3,150.8,,10.75,,157217.12,181.58,,08-29,招商轮船,0.33,-0.45,,12.08,,176926.92,8.77,,10-28,,,,,,,,,,
601727,上海电气,电气设备,上海,47.95,98.51,134.31,17093546.0,13106269.0,1182665.5,950134.69,0.71,0.132,3.31,2.54,20081205,1629643.13,1.21,-0.82,-6.84,20.68,3.23,358728,,,,,,,,,,,上海电气,0.1,3.07,,3.69,,133632.4,3.12,,08-29,上海电气,0.15,5.81,,5.11,,189222.0,5.78,,10-31,上海电气,0.17,-14.66,,5.87,,212857.4,-16.67,,03-31,上海电气,0.04,-27.95,,1.25,,46941.7,-27.92,,04-30,上海电气,0.1,-6.53,,3.13,,124935.6,-6.51,,08-27,上海电气,0.13,-10.77,,4.33,,176871.2,-6.53,,10-31,,,,,,,,,,
601700,风范股份,电气设备,江苏,41.35,11.33,11.33,481547.5,325554.19,39610.85,121787.57,1.07,0.154,2.6,3.26,20110118,41517.8,0.37,35.48,2.67,16.81,7.79,86925,风范股份,0.14,40.0,,2.22,,6341.38,40.7,,04-22,,,,,,,,,,,风范股份,0.15,-59.46,,6.01,0.02,16958.29,0.98,,10-27,风范股份,0.18,-59.09,,7.23,,20272.6,2.53,10派1.5,04-19,风范股份,0.04,-71.43,,1.5,,4319.62,-31.88,,04-19,风范股份,0.1,0.0,,3.89,,11196.78,0.12,,08-23,风范股份,0.15,0.0,,6.0,,17411.06,2.67,,10-25,,,,,,,,,,
601678,滨化股份,化工原料,山东,23.61,11.88,11.88,718133.94,142617.73,381636.63,127384.57,1.07,0.302,4.19,1.7,20100223,208817.72,1.76,0.96,-16.75,23.76,7.38,39368,滨化股份,0.13,-40.91,,2.82,,12555.48,-11.58,,04-16,滨化股份,0.25,-28.98,,5.48,,24724.84,6.42,,07-23,滨化股份,0.34,-28.93,,7.54,,34145.32,8.15,,10-16,滨化股份,0.44,-20.0,,9.43,,43100.13,19.17,,02-26,滨化股份,0.05,-61.54,,1.1,,5279.83,-57.95,,04-19,滨化股份,0.04,-84.0,,1.01,,4801.72,-80.58,,07-22,滨化股份,0.12,-64.71,,2.94,,13961.93,-59.11,,10-15,滨化股份,0.3,-31.82,,7.41,,35881.31,-16.75,10派1,03-02
601618,中国中冶,建筑施工,北京,23.1,162.39,207.24,36371188.0,29456896.0,2989350.5,1787449.25,0.86,0.16,3.26,1.53,20090921,1483893.25,0.72,-2.83,6.52,12.33,2.38,520572,中国中冶,0.07,16.67,,2.66,,127348.0,14.44,,04-29,,,,,,,,,,,中国中冶,0.16,23.08,,6.35,,315143.2,26.46,,10-29,中国中冶,0.24,14.29,,9.46,,480156.2,21.1,10派0.55,03-30,,,,,,,,,,,中国中冶,0.11,0.0,,4.22,,241592.6,11.22,,08-27,,,,,,,,,,,,,,,,,,,,
601288,农业银行,银行,北京,5.12,2940.55,3247.94,1906410112.0,0.0,14948499.0,9877300.0,0.3,0.475,3.79,0.85,20100715,48712500.0,1.5,-5.19,0.63,0.0,39.92,482421,农业银行,0.17,6.25,3.21,5.32,1.19,5411600.0,1.28,,04-29,农业银行,0.32,0.0,3.2,9.98,1.6,10431500.0,0.27,,08-28,农业银行,0.47,0.0,3.37,14.56,1.57,15321000.0,0.51,,10-24,农业银行,0.55,0.0,3.48,16.79,2.53,18058200.0,0.62,10派1.668,04-01,农业银行,0.16,-5.88,3.64,4.68,0.59,5468800.0,1.06,,04-29,农业银行,0.32,0.0,3.62,8.82,1.65,10514800.0,0.8,,08-27,农业银行,0.47,0.0,3.79,12.83,1.57,15417000.0,0.63,,10-29,,,,,,,,,,
601212,白银有色,铜,甘肃,169.35,6.98,69.73,4036600.75,2054398.25,536928.69,324990.94,0.47,0.032,1.83,3.98,20170215,279442.88,0.4,0.0,0.0,2.37,0.47,526296,,,,,,,,,,,,,,,,,,,,,白银有色,-0.01,,,-0.27,,-3142.42,,,12-28,,,,,,,,,,,,,,,,,,,,,白银有色,0.02,,1.78,1.12,-0.07,12606.96,,,12-28,白银有色,0.04,-820.0,,1.99,,22542.72,-817.37,,12-28,,,,,,,,,,
601211,国泰君安,证券,上海,14.67,47.74,76.25,41174904.0,0.0,284658.91,2937428.5,3.85,1.21,13.11,1.44,20150626,3455735.5,4.53,-31.47,-37.32,0.0,38.2,227070,国泰君安,0.46,187.5,,6.4,3.56,283535.65,197.85,,06-25,国泰君安,1.54,,,19.89,,963762.25,350.72,10派1,08-24,国泰君安,1.75,173.44,,20.2,,1196111.1,204.08,,10-30,国泰君安,2.21,99.1,12.5,23.65,,1570029.1,132.32,10派5.2,04-25,国泰君安,0.29,-36.96,,2.6,,237486.82,-16.24,,04-25,国泰君安,0.62,-59.74,,5.48,,502016.44,-47.91,,08-23,国泰君安,0.94,-46.29,,8.33,,764654.88,-36.07,,10-28,国泰君安,1.21,-45.25,,10.64,,984141.67,-37.32,10派3.9,02-21
601168,西部矿业,铜,青海,116.16,23.83,23.83,2975151.5,1081593.63,428626.59,526249.19,2.21,0.051,4.78,1.64,20070712,302203.53,1.27,34.63,827.24,4.25,0.49,201454,西部矿业,-0.02,-166.67,,-0.43,,-4963.8,-183.21,,04-30,西部矿业,0.02,-60.0,,0.37,,4162.55,-64.64,,07-28,西部矿业,0.01,-90.91,,0.11,,1299.3,-94.91,,10-28,西部矿业,0.01,-91.67,,0.27,,3037.11,-89.53,,04-22,西部矿业,-0.04,100.0,,-0.87,,-9840.17,98.24,,04-29,西部矿业,0.01,-50.0,,0.27,,3069.36,-26.26,,07-28,西部矿业,0.05,400.0,,1.06,,12047.53,827.24,,10-20,,,,,,,,,,
601127,小康股份,汽车配件,重庆,58.87,1.43,8.93,1719423.75,1074515.0,312367.63,108531.47,1.22,0.36,4.07,6.28,20160615,158096.38,1.77,0.0,0.0,18.94,2.85,80629,小康股份,,,,,,8735.1,-13.15,,04-28,小康股份,,,,,,13479.63,-0.47,,08-26,小康股份,0.16,-20.0,,5.58,,12175.15,-19.76,,10-26,小康股份,0.5,25.0,3.46,15.67,0.52,37236.97,23.93,,05-23,,,,,,,,,,,小康股份,0.26,,,7.26,,19559.96,45.11,,08-25,,,,,,,,,,,,,,,,,,,,
601113,华鼎股份,化纤,浙江,224.33,6.4,8.33,437797.91,256612.8,150705.55,149112.27,1.79,0.034,3.25,3.17,20110509,33738.44,0.4,17.04,139.44,10.0,2.05,14548,,,,,,,,,,,华鼎股份,-0.02,-50.0,,-0.95,,-1560.77,-40.26,,08-21,华鼎股份,-0.11,,,-4.49,,-7273.36,-3985.22,,10-29,华鼎股份,0.15,-225.0,,5.15,,10023.65,-235.47,10派0.5,04-22,华鼎股份,-0.03,-0.0,,-0.78,,-2107.7,2.7,,04-28,华鼎股份,-0.02,-0.0,,-0.63,,-1713.15,9.76,,08-26,华鼎股份,0.03,-127.27,,1.05,,2868.64,-139.44,,10-25,,,,,,,,,,
601107,四川成渝,路桥,四川,11.49,21.63,30.58,3457803.25,821467.19,55538.8,184394.06,0.6,0.336,4.35,1.18,20090727,447917.84,1.46,4.24,24.87,35.99,20.47,80180,四川成渝,0.09,8.94,,2.41,,28678.22,8.96,,04-30,,,,,,,,,,,,,,,,,,,,,四川成渝,0.33,2.75,,8.2,,99568.04,2.73,10派0.8,03-31,,,,,,,,,,,四川成渝,0.22,21.44,,5.25,,67544.57,21.44,,08-31,四川成渝,0.34,24.89,,7.94,,102807.42,24.87,,10-28,,,,,,,,,,
601005,重庆钢铁,普钢,重庆,0.0,38.98,44.36,3737840.5,305578.91,2992028.5,707750.63,1.6,-0.6970000000000001,0.3,8.48,20070228,-1080301.88,-2.44,-45.18,3.4,-31.12,-83.88,174019,,,,,,,,,,,重庆钢铁,-0.5,135.68,,-25.09,,-222757.8,135.66,,08-28,重庆钢铁,-0.72,101.96,,-38.13,,-320009.4,102.25,,10-30,,,,,,,,,,,重庆钢铁,-0.22,17.65,,-28.42,,-99248.8,19.7,,04-30,重庆钢铁,-0.4,-20.32,,-57.87,,-179034.3,-19.63,,08-31,重庆钢铁,-0.7,-3.33,,-116.51,,-309126.4,-3.4,,10-31,,,,,,,,,,
600988,赤峰黄金,黄金,内蒙,52.71,6.1,7.13,365371.47,137864.02,81330.3,91889.56,1.29,0.214,3.2,4.7,20040414,63442.1,0.89,41.53,57.16,32.05,11.51,85898,赤峰黄金,0.03,-40.0,2.7,1.42,-0.24,1951.31,38.07,,04-30,赤峰黄金,0.19,18.75,,8.78,,12511.17,38.29,,08-31,赤峰黄金,0.14,-39.13,2.81,6.87,-0.09,9698.67,-27.09,,10-31,赤峰黄金,0.34,-37.04,,15.63,,23124.53,1.04,,03-01,赤峰黄金,0.02,-33.33,,0.74,,1589.05,-18.56,,04-30,赤峰黄金,0.12,-36.84,,4.09,,8903.95,-28.83,,08-31,赤峰黄金,0.21,50.0,,6.9,,15242.05,57.16,,10-31,,,,,,,,,,
600979,广安爱众,水力发电,四川,33.43,7.18,9.48,769115.69,205387.06,460408.84,183273.75,1.93,0.2,3.41,2.32,20040906,40082.68,0.42,9.49,20.05,33.83,12.9,63250,,,,,,,,,,,广安爱众,0.13,69.21,,6.42,,9235.65,69.2,,08-07,,,,,,,,,,,广安爱众,0.22,-227.82,,10.51,,15535.32,-227.78,,04-07,广安爱众,0.03,10.65,,1.33,,2086.01,10.58,,04-30,广安爱众,0.16,20.92,,4.87,,12353.83,33.76,,08-19,,,,,,,,,,,,,,,,,,,,
600978,宜华生活,家居用品,广东,20.8,14.83,14.83,1567995.5,859830.38,296668.53,245922.92,1.66,0.41100000000000003,4.92,2.32,20040824,298718.66,2.01,20.55,15.73,35.82,16.26,99378,宜华生活,0.08,-20.0,,1.87,,12014.94,-5.29,,04-29,宜华生活,0.23,0.0,,5.16,,33755.63,5.85,,08-22,宜华生活,0.36,12.5,4.55,7.97,0.55,52711.89,17.3,,10-31,宜华生活,0.42,13.51,,9.29,,61593.4,16.26,,04-20,,,,,,,,,,,宜华生活,0.26,13.04,,5.54,,38914.3,15.28,,08-26,,,,,,,,,,,,,,,,,,,,
600890,中房股份,区域地产,北京,0.0,5.79,5.79,34978.68,21993.23,1067.9,2033.78,0.04,-0.034,0.53,21.2,19960318,-37650.03,-0.65,-2.67,-34.49,-92.87,-727.63,24822,中房股份,-0.01,-2.56,,-1.41,,-441.89,-1.79,,04-17,中房股份,-0.02,300.0,,-3.99,,-1235.35,315.42,,08-29,中房股份,-0.03,160.0,,-4.81,,-1482.46,90.55,,10-31,中房股份,0.02,-200.0,,3.77,,1213.35,-190.38,,02-05,中房股份,-0.01,88.16,,-2.56,,-830.25,87.89,,04-30,中房股份,-0.03,50.0,,-5.27,,-1683.15,36.25,,08-31,,,,,,,,,,,,,,,,,,,,
600876,洛阳玻璃,玻璃,河南,0.0,2.5,5.27,128589.06,48822.87,66292.96,144932.17,2.75,-0.135,0.79,32.36,19951031,-161052.91,-3.06,-57.51,51.27,-4.31,-33.97,57582,洛阳玻璃,-0.06,-145.46,,-96.0,,-3204.35,-145.46,,04-29,洛阳玻璃,-0.23,-453.8,,,,-11408.39,-453.55,,08-28,洛阳玻璃,-0.31,-2237.93,,,,-15501.65,-2238.02,,10-30,洛阳玻璃,0.28,775.0,,18.3,,14448.3,802.75,,03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600875,东方电气,电气设备,四川,0.0,19.97,23.37,8738829.0,7540305.0,753237.0,882851.69,3.78,-0.456,9.35,1.15,19951010,995119.31,4.26,-9.08,-532.82,11.13,-4.5,134505,,,,,,,,,,,东方电气,0.08,-80.95,,0.83,,16836.79,-79.94,,08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东方电气,-0.15,-287.5,,-1.49,,-34165.25,-302.92,,08-27,东方电气,-0.46,-518.18,,-4.73,,-106493.95,-532.82,,10-22,,,,,,,,,,
600859,王府井,百货,北京,21.61,6.02,7.76,1705000.75,961770.5,272463.91,582840.56,7.51,0.73,13.21,1.23,19940506,221054.67,2.85,-1.86,-27.28,21.89,3.45,34311,王府井,0.49,1.24,,3.21,,22565.79,1.21,,04-25,王府井,1.0,22.64,,6.4,,46368.42,22.65,,08-29,,,,,,,,,,,王府井,1.43,3.93,,9.25,,66124.53,3.96,10派8.8转3,03-26,,,,,,,,,,,王府井,0.57,-43.61,,4.53,,33968.18,-26.74,,08-27,王府井,0.73,-44.05,,5.91,,43866.18,-27.28,,10-29,,,,,,,,,,
600855,航天长峰,专用机械,北京,846.16,3.3,3.32,173479.63,140718.41,5371.15,26077.32,0.79,0.026000000000000002,2.56,11.29,19940425,21931.32,0.66,40.38,68.37,21.37,1.3,41790,航天长峰,-0.02,-2497.26,,-0.7,,-581.03,-2497.28,,04-28,航天长峰,0.03,-17.62,,1.31,,1101.55,-17.65,,08-25,,,,,,,,,,,航天长峰,0.09,26.87,,3.47,,2926.89,26.83,,03-29,航天长峰,-0.01,-31.43,,-0.47,,-398.8,-31.36,,04-29,航天长峰,0.03,-2.11,,1.27,,1078.46,-2.1,,08-16,航天长峰,0.03,68.42,,0.9,,849.19,68.38,,10-25,,,,,,,,,,
600834,申通地铁,公共交通,上海,86.13,4.77,4.77,253902.05,8896.32,133019.8,7974.25,0.17,0.128,3.02,4.89,19940224,68035.11,1.43,-0.26,29.47,12.44,10.84,42255,,,,,,,,,,,,,,,,,,,,,申通地铁,0.1,-43.12,,3.43,,4735.81,-43.11,,10-31,申通地铁,0.14,-34.43,,4.98,,6896.52,-34.43,10派0.5,04-28,申通地铁,0.04,34.26,,1.32,,1870.97,34.26,,04-28,申通地铁,0.07,12.75,,2.47,,3514.39,12.75,,08-23,申通地铁,0.13,29.47,,4.28,,6131.65,29.47,,10-31,,,,,,,,,,
600807,天业股份,区域地产,山东,104.59,6.44,8.85,864939.38,619534.56,9180.11,111356.32,1.26,0.098,2.25,6.11,19940103,3768.81,0.04,96.33,0.97,30.35,7.89,81529,天业股份,0.02,0.0,,2.03,,1203.62,64.21,,04-30,天业股份,0.11,175.0,,10.23,,6339.12,221.38,,08-29,,,,,,,,,,,天业股份,0.15,7.14,,13.76,,11213.71,56.79,,04-28,天业股份,-0.01,-150.0,,-0.41,,-681.26,-156.6,,04-28,天业股份,0.08,-27.27,,3.78,,6850.23,8.06,,08-27,天业股份,0.1,-28.57,,4.84,,8709.46,2.83,,10-29,,,,,,,,,,
600798,宁波海运,水运,浙江,81.88,10.31,10.31,620011.63,27736.98,197986.56,116821.22,1.13,0.053,2.6,2.23,19970423,26045.99,0.25,3.92,404.84,28.6,6.5,90250,宁波海运,0.0,-103.97,,0.03,,49.2,-103.74,,04-28,,,,,,,,,,,宁波海运,0.01,-229.89,,0.47,,1082.96,-243.57,,10-30,宁波海运,0.02,94.12,,0.67,,1604.71,116.69,10派0.1,03-29,宁波海运,0.0,100.0,,0.05,,126.03,156.15,,04-28,宁波海运,0.01,29.17,,0.24,,637.51,44.94,,08-27,宁波海运,0.05,369.03,,2.06,,5467.25,404.84,,10-29,,,,,,,,,,
600768,宁波富邦,铝,浙江,0.0,1.34,1.34,67074.13,39340.84,19760.88,404.11,0.03,-0.14300000000000002,0.2,121.32,19961111,-12448.62,-0.93,-17.63,34.99,3.44,-3.63,8688,宁波富邦,-0.07,-26.04,,-10.05,,-945.83,-26.58,,04-28,宁波富邦,-0.14,-27.75,,-20.52,,-1839.32,-28.15,,08-28,宁波富邦,-0.22,-17.91,,-35.02,,-2945.9,-17.88,,10-30,宁波富邦,-0.4,-2178.95,,-72.83,,-5276.92,-2129.09,,04-12,宁波富邦,-0.08,11.27,,-26.0,,-1060.05,12.08,,04-27,宁波富邦,-0.09,-34.78,,-30.22,,-1209.6,-34.24,,08-23,宁波富邦,-0.14,-35.0,,-52.47,,-1915.05,-34.99,,10-28,,,,,,,,,,
600753,东方银星,批发业,河南,0.0,1.28,1.28,20933.92,20675.88,58.04,14144.52,1.11,-0.035,1.06,34.94,19960927,-13395.55,-1.05,1629.81,-110.1,0.27,-18.92,9562,东方银星,-0.0,-600.0,,-0.13,,-13.71,-529.7,,04-30,,,,,,,,,,,东方银星,0.35,-2564.29,,35.82,,4422.05,-2554.32,,10-21,东方银星,0.3,9966.67,,32.0,,3861.34,10714.27,,02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600749,西藏旅游,旅游景点,西藏,0.0,1.89,1.89,132495.11,10243.36,61427.35,43987.94,2.33,-0.503,2.85,7.81,19961015,-9504.5,-0.5,-16.97,-1876.28,35.35,-75.35,20303,西藏旅游,-0.14,71.66,,-4.29,-0.05,-2645.12,71.5,,04-30,西藏旅游,-0.22,167.94,,-6.77,,-4124.17,167.96,,08-29,西藏旅游,-0.17,-2289.87,,-5.34,,-3271.15,-2299.3,,10-30,西藏旅游,0.03,-116.0,,0.85,,535.53,-116.01,,02-03,西藏旅游,-0.15,9.44,,-4.67,,-2896.5,9.5,,04-30,西藏旅游,-0.21,-4.72,,-6.39,,-3929.81,-4.71,,08-31,西藏旅游,-0.14,-19.88,,-4.22,,-2620.75,-19.88,,10-22,西藏旅游,-0.5,-1877.03,,-16.2,,-9512.41,-1876.28,,02-23
600747,大连控股,多元金融,辽宁,0.0,10.64,14.64,253665.66,225884.55,7845.63,99619.9,0.68,-0.036000000000000004,1.36,3.82,19960916,-58439.06,-0.4,-13.21,-1.44,1.0,-3.35,79275,大连控股,-0.01,-35.0,,-0.93,,-1969.96,-8.4,,04-30,大连控股,-0.03,-50.0,,-1.71,,-3598.07,-25.27,,08-29,大连控股,-0.04,-30.77,,-2.49,,-5230.64,-15.41,,10-31,大连控股,-0.06,-700.0,,-3.93,,-8206.72,-696.52,,04-29,大连控股,-0.01,-30.77,,-0.64,,-1350.84,-31.43,,04-29,大连控股,-0.03,4.0,,-1.82,,-3827.16,6.37,,08-31,,,,,,,,,,,,,,,,,,,,
600736,苏州高新,园区开发,江苏,33.09,11.39,11.94,2044990.25,1326206.5,170075.86,176785.86,1.48,0.257,4.46,1.91,19960815,190358.61,1.59,71.76,60.44,21.27,5.5,67059,苏州高新,0.01,-12.43,,0.45,,1569.76,-12.42,,04-30,苏州高新,0.03,-39.24,,0.87,,3630.31,-37.91,,08-12,,,,,,,,,,,苏州高新,0.17,6.25,,4.43,,19141.63,12.63,,03-08,苏州高新,0.08,410.81,,1.61,,8000.98,409.7,,04-27,苏州高新,0.22,557.44,,5.22,,26384.59,626.79,,08-16,,,,,,,,,,,苏州高新,0.26,52.94,,6.05,,30711.28,60.44,10派0.78,03-02
600735,新华锦,商贸代理,山东,134.62,3.76,3.76,97718.65,72220.15,6283.15,14245.19,0.38,0.11599999999999999,1.98,10.49,19960726,19491.43,0.52,-4.85,40.13,23.4,4.52,22427,,,,,,,,,,,新华锦,0.06,-33.22,,3.41,,2231.1,0.26,,08-29,,,,,,,,,,,新华锦,0.1,-54.78,,5.85,,3915.27,-32.16,,04-07,,,,,,,,,,,新华锦,0.07,13.32,,3.57,,2525.03,13.17,,08-31,新华锦,0.12,40.0,,6.06,,4344.55,40.13,,10-31,,,,,,,,,,
