code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,earnings,fluctuate
002187,广百股份,0.26,-27.78,3.51,8943.56,-28.2,2.53,18.0371,3521.9671,10.2854,81.0043,2.2221,15.7858,11.4027,1.3266,135.6852,-6.7131,-29.6445,4.4175,0.2997,-27.7778,4.6833,10.0,20.0
002188,巴士在线,0.04,-166.67,0.61,1215.64,-229.69,5.36,44.754,226.7156,0.7567,1.1007,163.5323,2.9487,61.0438,0.481,374.2204,,,,,,,-20.0,20.0
002189,利达光电,0.03,0.0,1.01,530.56,0.02,1.33,11.0002,398.4475,1.9998,1.7388,103.5197,4.8033,37.4742,0.7546,238.537,0.2361,-23.7273,2.9248,-1.3061,0.0,2.3803,-20.0,30.0
002190,成飞集成,0.15,112.57,2.98,5137.58,100.54,6.35,26.5811,808.5733,2.3424,1.0494,171.5266,0.8804,204.4525,0.2266,794.3513,27.4306,132.5354,43.6541,96.5182,112.5714,5.1960000000000015,-10.0,20.0
002191,劲嘉股份,0.27,-10.0,8.23,35207.19,-10.45,27.05,42.6446,1301.2501,0.9891,1.5674,114.8399,1.7485,102.9454,0.6091,295.518,-3.278,-9.2262,16.973,27.7332,-10.0,12.0852,-10.0,10.0
002192,融捷股份,0.0,-103.08,0.15,112.07,-105.96,1.28,40.3067,87.2188,0.3359,0.9628,186.9547,0.4904,367.0473,0.2726,660.3081,,,,,,,-10.0,30.0
002193,如意集团,0.08,14.29,1.94,1338.15,13.19,5.11,22.2772,261.5937,1.6349,1.0161,177.1479,0.8202,219.4587,0.2772,649.3506,-7.6529,13.1917,2.2585,0.2587,14.2857,2.2585,20.0,30.0
002194,武汉凡谷,0.04,-47.29,1.0,2051.54,-46.97,2.25,16.4744,911.4091,1.6395,1.5721,114.4965,1.1573,155.5344,0.4891,368.0229,12.4403,-46.9734,2.5572,9.701,-47.2857,2.5572,30.0,50.0
002195,二三四五,0.12,-42.83,3.92,23209.42,26.83,29.14,66.9746,796.4674,0.4168,6.2326,28.8804,82.745,2.1754,0.2759,652.4103,17.6299,26.8233,47.8785,45.8482,-42.8299,47.9147,-10.0,20.0
002196,方正电机,0.19,266.09,2.21,4905.62,433.87,10.44,23.9825,469.6764,1.7707,1.6573,108.6104,1.2137,148.3068,0.4477,402.0549,27.174,420.7813,154.6668,117.8727,266.0886,155.183,0.0,20.0
002197,证通电子,0.02,0.0,0.84,1020.6,2.4,1.71,28.8108,595.516,1.3978,0.9029,199.3576,1.3711,131.2815,0.3126,575.8157,86.0951,12.6161,7.3708,47.9521,0.0,5.9414,-10.0,20.0
002198,嘉应制药,0.03,-50.0,1.7,1594.25,-49.95,9.59,72.7002,166.1109,0.3273,1.3245,135.9003,0.8844,203.5278,0.5695,316.0667,-24.6425,-49.949,5.6351,2.7052,-50.0,5.6351,0.0,20.0
002199,东晶电子,-0.26,11.51,-15.31,-6294.99,11.52,-50.66,6.9406,124.2421,0.5103,0.7526,239.1709,1.2379,145.4075,0.2796,643.7768,,,,,,,-10.0,20.0
002200,云投生态,0.14,756.25,3.03,2513.6,762.54,5.37,31.5063,467.5313,2.539,1.3254,135.8081,0.1883,955.9214,0.188,957.4468,37.2618,357.4276,7.4276,23.9361,756.25,4.0358,20.0,30.0
002201,九鼎新材,0.02,-42.5,0.66,585.8,-40.46,1.6,24.8604,364.0346,1.4234,1.7919,100.452,1.1126,161.7832,0.5964,301.8109,3.6467,-43.5902,101.8394,39.1038,-42.5,102.3318,30.0,40.0
002202,金风科技,0.53,14.69,8.29,145011.58,16.43,13.27,31.026,10920.6571,3.9921,0.7276,247.3887,2.164,83.1793,0.3964,454.0868,15.8184,19.1723,21.4295,22.6831,14.6906,21.3538,0.0,20.0
002203,海亮股份,0.18,10.24,7.49,29524.55,10.29,3.99,8.4649,7385.6259,4.4188,5.0033,35.9763,5.3155,33.8632,1.3031,138.1321,15.8599,12.936,20.6694,15.9474,10.2372,11.5007,0.0,10.0
002204,大连重工,0.02,0.0,0.63,4107.98,100.91,1.31,14.4038,3117.2013,1.6139,0.5429999999999999,331.4917,0.7499,240.032,0.246,731.7073,-10.6086,194.5046,0.7038,-4.2429,0.0,0.941,0.0,10.0
002205,国统股份,-0.13,-471.26,-1.68,-1501.02,-470.97,-12.16,31.6358,123.4347,1.0626,0.2203,817.0676,0.4523,397.966,0.1106,1627.4864,-40.0716,-2409.5729,-8.1568,-7.1319,-471.2644,-7.502999999999999,20.0,40.0
002206,海利得,0.33,26.92,6.79,14641.42,26.61,12.12,24.201,1207.1851,2.6723,3.2853,54.7895,2.2856,78.7539,0.6388,281.7783,16.7128,26.8095,31.3676,18.0594,26.9231,31.3551,10.0,10.0
002207,*ST准油,-0.19,280.0,-10.79,-4626.87,267.34,-46.44,-0.8342,99.6245,0.4165,0.7036,255.8272,5.8699,30.6649,0.3056,589.0052,,,,,,,,
002208,合肥城建,0.22,-468.07,4.42,7010.37,-467.83,6.02,19.1719,1163.9084,3.636,,,0.1795,1002.7855,0.1622,1109.7411,360.7701,,10.412,13.8625,-468.0672,11.4428,0.0,40.0
002209,达意隆,-0.07,-324.01,-2.2,-1438.4,-323.81,-3.53,23.148000000000003,406.506,2.082,1.0547,170.6646,0.8941,201.3198,0.3885,463.3205,2.1816,-323.812,-1.3194,2.3184,-324.0122,-1.3194,20.0,30.0
002210,飞马国际,0.11,-35.29,4.5,11045.54,10.05,0.57,0.7381,19175.1438,19.7217,8.1374,22.1201,94.6885,1.901,0.9778,184.0867,10.7478,10.9704,182.4964,20.7783,-35.2941,188.3932,0.0,10.0
002211,,,,,,,-2.06,12.7483,285.1232,0.6592,2.5734,69.9464,2.6561,67.7685,0.4206,427.9601,,,,,,,40.0,50.0
002212,南洋股份,0.09,50.0,2.43,4424.35,56.39,3.69,13.4825,1198.3735,2.3485,1.524,118.1102,2.3613,76.2292,0.4941,364.2987,29.4569,56.3854,3.5195,1.8445,50.0,3.5195,40.0,40.0
002213,特尔佳,0.04,33.33,2.21,782.94,17.07,11.4,41.2033,68.6701,0.3333,1.5072,119.4268,1.2038,149.5265,0.2681,671.3913,-24.1283,17.0702,2.5729,-1.6042,33.3333,2.5729,20.0,30.0
002214,大立科技,0.04,0.0,1.77,1701.86,-9.52,8.88,43.7456,191.6359,0.4178,0.4638,388.0983,0.2999,600.2001,0.1608,1119.403,27.274,-9.4158,2.0128,8.3842,0.0,2.0387,-10.0,10.0
002215,诺普信,0.02,-92.0,1.12,1947.74,-91.37,1.29,35.9114,1509.2337,1.6326,4.0913,43.9958,2.7519,65.4094,0.9389,191.7137,4.1641,-88.8756,16.973,21.9129,-92.0,9.7967,-10.0,20.0
002216,,,,,,,2.46,35.1338,2529.7058,3.1455,6.3241,28.4625,3.063,58.7659,1.5727,114.4529,10.105,1.3871,1.3686,7.8705,0.0,1.3723,0.0,10.0
002217,合力泰,0.22,139.76,5.49,31134.61,215.4,6.33,15.2599,4915.5859,3.4556,2.5448,70.7325,2.8889,62.3075,0.9479,189.8934,178.8578,216.2599,205.75,164.0836,139.759,205.746,0.0,20.0
002218,拓日新能,0.09,370.0,2.21,5820.32,381.18,9.08,25.5318,640.6775,1.0364,1.1714,153.6623,0.7483,240.5452,0.3381,532.3869,178.62599999999995,381.1848,3.5813,22.4931,370.0,3.5813,-10.0,20.0
002219,恒康医疗,0.08,-39.89,3.79,14384.09,77.56,18.58,33.5104,773.9525,0.4092,1.2242,147.0348,3.5518,50.6785,0.337,534.1246,82.6441,77.6855,3.5652,-15.3481,-39.8894,4.0542,0.0,20.0
002220,,,,,,,13.29,20.4855,642.7682,1.1740000000000002,0.6891,261.2103,1.5355,117.2257,0.2838,634.2495,-2.5765,10.5918,40.7662,8.139,-5.8824,40.7432,0.0,20.0
002221,东华能源,0.12,0.08,5.01,16639.33,108.78,1.84,6.0031,9034.5442,6.4921,9.7732,18.4177,7.2704,24.7579,1.141,157.7564,22.0953,108.4807,18.3159,31.2548,0.0833,18.5013,20.0,30.0
002222,福晶科技,0.08,-27.27,5.23,3322.95,7.73,23.13,51.8985,143.6179,0.3359,3.0488,59.0396,0.5435,331.1868,0.4826,372.9797,33.6914,10.4993,4.9405,5.9785,-27.2727,3.7524,-20.0,30.0
002223,鱼跃医疗,0.57,32.56,14.53,33140.9,31.55,23.2,40.8394,1428.4682,2.1374,2.2504,79.9858,2.2048,81.6401,0.4462,403.4065,30.8434,31.7655,136.0321,89.0876,32.5581,136.7737,10.0,20.0
002224,三力士,0.15,0.0,6.75,9865.57,0.4,24.96,43.7108,395.2407,0.6019,4.6466,38.738,1.843,97.6668,0.3689,487.9371,-9.7228,-0.5852,13.2983,12.8989,0.0,15.9001,-10.0,20.0
002225,濮耐股份,0.06,-45.45,1.94,5017.21,-48.68,4.35,30.1636,1151.9107,1.3076,0.541,332.7172,0.9162,196.4637,0.3211,560.573,-22.1383,-46.1032,0.3545,-1.3134,-45.4545,0.1229,-0.0,10.0
002226,江南化工,0.05,-16.38,1.42,4198.02,-17.03,6.8,47.3511,617.107,0.7798,1.496,120.3209,3.1282,57.5411,0.5511,326.6195,-2.6059,-27.4409,-2.6213,1.2832,-16.378,-2.8759,-10.0,10.0
002227,奥特迅,-0.04,-5.15,-1.1,-853.13,-4.76,-5.84,32.3136,145.8376,0.6613,0.5105,352.5955,0.4267,421.842,0.2046,879.7654,,,,,,,-10.0,20.0
002228,合兴包装,0.05,-73.68,3.2,5094.34,-22.95,3.16,17.5497,1610.5565,1.5441,2.0126,89.4365,2.7759,64.8438,0.9395,191.5913,16.0728,-16.2856,4.8084,12.6622,-73.6842,4.1011,0.0,20.0
002229,鸿博股份,-0.06,178.95,-2.2,-1896.5,179.52,-4.86,29.8551,389.6341,1.3066,1.5667,114.8912,1.6164,111.3586,0.4598,391.4746,22.7845,,15.7811,30.9952,178.9474,-0.0784,-10.0,30.0
002230,科大讯飞,0.2,66.67,3.97,25609.63,78.97,17.51,47.7814,1462.1103,1.1301,0.8689,207.1585,2.3723,75.8757,0.2969,606.2647,40.7023,75.8311,62.4015,68.5018,66.6667,65.95100000000001,10.0,10.0
002231,奥维通信,-0.05,116.27,-3.0,-1943.58,116.37,-13.94,17.6552,139.3451,0.3905,0.3657,492.2067,0.6175,291.498,0.1909,942.902,,,,,,,-10.0,20.0
002232,启明信息,0.0,-28.57,0.12,121.09,-29.3,0.32,20.1087,372.3518,0.9114,1.6513,109.005,1.9181,93.8429,0.341,527.8592,-23.422,15.505,0.425,2.6342,-28.5714,0.2239,-10.0,20.0
002233,塔牌集团,0.12,-40.73,2.52,11011.8,-40.74,7.2,20.9845,1528.7826,1.7087,15.249,11.8041,3.0003,59.994,0.8062,223.2697,-16.9656,-40.5188,3.3198,8.2606,-40.7318,3.6718,10.0,20.0
002234,民和股份,0.51,-213.33,16.2,15453.49,-214.74,23.89,35.6225,646.6693,2.1409,15.3684,11.7123,1.8968,94.8967,0.9953,180.85,44.5635,,-2.4883,8.7882,-213.3333,-2.4883,-20.0,30.0
002235,安妮股份,0.02,-33.33,1.57,576.32,-2.56,,,,,3.145,57.2337,2.9646,60.7165,0.6808,264.3948,-27.0515,-6.07,5.5662,-8.7774,-33.3333,2.9895,-0.0,10.0
002236,大华股份,0.25,-37.5,10.43,70974.1,53.03,14.33,38.4456,4949.7469,1.7069,0.962,187.1102,1.8083,99.541,0.4953,363.4161,42.6898,53.3229,30.7656,41.2915,-37.5,27.7779,0.0,10.0
002237,恒邦股份,0.12,-7.69,2.99,11118.48,-4.67,1.47,5.7385,7528.1342,8.269,101.3255,1.7765,1.645,109.4225,0.9763,184.3696,12.8079,-1.1209,0.6527,-2.3322,-7.6923,1.0258,-10.0,20.0
002238,,,,,,,19.19,36.5434,821.7376,1.331,16.648,10.8121,21.4495,8.3918,0.4712,382.0034,20.9082,17.5534,5.1025,16.7706,-5.3704,4.8455,-0.0,10.0
002239,奥特佳,0.17,30.77,4.55,17813.92,109.95,7.25,23.087,2455.3667,2.2883,2.3261,77.3827,2.7374,65.7558,0.7364,244.4324,252.9521,110.4277,7.7935,31.5293,30.7692,8.7997,0.0,10.0
002240,威华股份,-0.13,900.0,-4.71,-6373.24,916.34,-11.01,6.7968,578.3721,1.1786,4.2171,42.6834,1.0102,178.1825,0.643,279.9378,-13.7269,,-16.1094,-10.8779,900.0,-16.0273,-10.0,20.0
002241,歌尔股份,0.31,-8.82,4.92,47425.58,-8.51,7.24,22.8991,6545.099,4.2873,1.7265,104.2572,1.9276,93.3804,0.6215,289.6219,20.8392,-10.1991,9.989,20.0738,-8.8235,11.4864,20.0,30.0
002242,九阳股份,0.47,11.9,10.52,36374.39,13.96,10.98,32.6778,3310.0044,4.3122,21.7505,8.2757,4.655,38.6681,0.9165,196.3993,4.5278,13.0259,6.4226,-0.7415,11.9048,4.7347,-0.0,10.0
002243,通产丽星,0.03,-179.13,0.69,995.65,-179.18,1.96,19.8826,506.8925,1.3889,1.6574,108.6038,2.67,67.4157,0.8365,215.1823,,,,,,,10.0,30.0
002244,滨江集团,0.23,21.05,6.45,67421.88,30.08,8.0,29.7782,8421.5164,2.7066,81.3524,2.2126,0.1953,921.659,0.2026,888.4501,41.6533,31.1744,44.0277,21.8569,21.0526,45.806,0.0,10.0
002245,澳洋顺昌,0.09,-33.41,5.3,8900.16,-32.64,12.73,22.197,698.9712,0.7167,1.8592,96.8158,1.8248,98.6409,0.3734,482.0568,-6.689,-27.4918,27.7396,55.1387,-33.406,16.4126,-0.0,20.0
002246,北化股份,0.09,80.0,3.31,3869.32,75.08,6.37,25.5669,607.2684,1.4679,1.9157,93.9604,1.749,102.916,0.7027,256.1548,-28.6445,64.6377,4.6818,-1.8413,80.0,5.5971,10.0,30.0
002247,帝龙文化,0.19,18.75,6.86,10835.14,159.79,17.94,29.5724,603.6555,0.7384,1.5711,114.5694,3.8416,46.8555,0.4596,391.6449,47.8103,160.8343,317.1631,316.1529,18.75,323.0103,10.0,20.0
002248,,,,,,,-68.28,-8.7408,79.6464,0.259,0.7037,255.7908,0.1558,1155.3273,0.0943,1908.8017,-11.6352,,-22.2505,-11.0864,12.5,-20.7088,-0.0,20.0
002249,大洋电机,0.09,0.0,2.63,19860.37,34.32,6.62,23.3704,2996.9157,1.2669,2.307,78.0234,1.9835,90.7487,0.5735,313.8622,26.1738,31.8937,125.8006,92.7407,0.0,134.409,-0.0,20.0
002250,联化科技,0.3,-16.67,5.77,24606.97,-18.58,13.88,32.9913,1772.2358,2.1227,2.6295,68.4541,1.5447,116.5275,0.8057,223.4082,-7.8076,-18.5167,8.3382,-1.1282,-16.6667,8.3757,20.0,30.0
002251,步步高,0.22,-30.57,3.45,17215.49,-28.7,2.17,21.693,7915.3102,10.161,65.085,2.7656,3.8548,46.695,1.6412,109.6758,-1.8057,-27.5435,0.7373,11.2858,-30.5686,0.5796,10.0,20.0
002252,,,,,,,62.44,65.3135,1038.6225,0.3764,7.9744,22.5722,0.4947,363.8569,0.1993,903.1611,27.1901,-21.0539,12.5595,14.882,-61.4754,12.1721,0.0,10.0
002253,川大智胜,0.06,-36.37,1.06,1353.75,3.07,9.5,26.8454,142.4672,0.6314,1.2041,149.4892,0.6761,266.2328,0.1842,977.1987,72.5369,15.6029,50.0161,36.8759,-36.3733,53.3527,-20.0,30.0
002254,泰和新材,0.06,-33.33,1.72,3362.14,-39.65,4.54,15.7902,739.4910000000001,1.2106,3.4371,52.3697,1.9001,94.7319,0.5612,320.7413,-4.8576,-48.7744,1.6618,-1.6241,-33.3333,2.2183,-0.0,10.0
002255,海陆重工,0.05,-54.36,1.26,2863.5,-44.97,6.59,29.5081,434.172,0.6995,0.6179,291.3093,0.4523,397.966,0.2034,884.9558,-34.2215,-34.2877,42.1865,18.4188,-54.3564,42.5384,-0.0,10.0
002256,兆新股份,0.2,81.82,7.9,6910.4,107.48,19.38,32.6038,356.4026,0.7564,1.721,104.5904,3.7091,48.5293,0.2735,658.1353,33.5703,104.171,276.76,186.5226,81.8182,281.1296,10.0,40.0
002258,利尔化学,0.19,-56.56,5.4,9797.5,10.64,10.67,25.7926,918.1921,1.751,2.7361,65.7871,1.5742,114.3438,0.8369,215.0795,13.5409,15.6888,45.4532,30.2087,-56.5615,54.0064,10.0,20.0
002259,升达林业,0.01,2.61,0.79,778.88,5.16,1.18,16.5504,656.5269,0.8726,5.0637,35.5471,1.2131,148.3802,0.3451,521.5879,191.141,237.9225,105.2348,109.5238,2.6087,89.7461,10.0,30.0
002260,德奥通航,-0.04,-45.05,-3.13,-1021.6,-47.08,-3.74,23.5523,272.7613,1.0285,3.4379,52.3575,1.3371,134.6197,0.5779,311.4726,,,,,,,0.0,10.0
002261,拓维信息,0.12,-57.14,3.58,12922.99,5.19,26.35,65.1548,490.3733,0.4399,1.2088,148.908,1.3385,134.4789,0.3547,507.4711,69.3857,1.0647,116.6169,98.4134,-57.1429,119.4418,-10.0,20.0
002262,恩华药业,0.27,-9.65,9.07,17193.39,17.48,11.35,42.8605,1514.6971,2.4015,2.2827,78.854,3.094,58.1771,0.8524,211.1685,12.6742,16.6968,15.1899,3.4436,-9.6453,14.9828,0.0,10.0
002263,大东南,-0.01,-200.0,-0.64,-1873.94,-496.8,-4.66,11.2964,401.4727,0.2137,2.6075,69.0316,1.7456,103.1164,0.3592,501.1136,-9.4743,-952.604,-4.837,-4.6080000000000005,-200.0,-4.2906,-10.0,20.0
002264,新华都,0.07,-284.25,3.17,4872.0,-304.63,1.43,22.0853,3394.9115,4.9592,94.2832,1.9091,3.7613,47.8558,2.1468,83.8457,,,,,,,20.0,30.0
002265,西仪股份,0.01,-130.56,0.68,327.54,-131.14,1.23,10.5079,264.449,0.9086,2.188,82.2669,1.0557,170.503,0.5386,334.1998,2.9466,,-3.6549,-2.338,-130.5556,-3.4634,60.0,90.0
002266,,,,,,,6.71,26.4702,535.3027,0.2705,1.4387,125.1129,0.451,399.1131,0.234,769.2308,82.1606,89.7535,2.0874,4.6103,28.5714,2.0891,10.0,20.0
002267,陕天然气,0.35,4.85,7.51,38432.56,4.85,10.01,15.6722,3836.2888,3.4496,5.9998,30.001,31.6951,5.6791,1.8904,95.2179,15.9075,4.359,10.2028,9.637,4.8544,9.232,-0.0,10.0
002268,卫士通,-0.09,471.43,-2.85,-3807.83,473.43,-7.98,33.8727,477.0461,1.1029,0.5171,348.0951,1.3090000000000002,137.5095,0.2801,642.6276,,,,,,,0.0,10.0
002269,美邦服饰,-0.02,-50.0,-1.96,-6019.08,-36.48,-1.95,44.6931,3074.4732,1.2171,13.8053,13.0385,0.9716,185.2614,0.8352,215.5172,10.7006,,-11.5347,1.1512,-50.0,-11.5347,-10.0,10.0
002270,华明装备,0.18,1400.0,5.4,9299.35,3952.71,19.83,44.0281,468.7301,0.926,1.1021,163.3246,1.433,125.6106,0.3198,562.8518,371.3378,3882.7452,197.6055,178.0997,1400.0,196.0625,-0.0,20.0
002271,东方雨虹,0.44,25.71,8.72,36439.18,28.28,12.47,42.9711,2921.0888,3.5164,1.252,143.77,1.8349,98.098,0.6168,291.8288,33.0162,26.0875,14.611,45.3574,25.7143,15.523,20.0,30.0
002272,川润股份,0.01,-23.89,0.31,361.29,-24.08,1.39,19.9442,259.2473,0.6176,0.5466,329.3085,1.2165,147.9655,0.2451,734.3941,-31.0771,-24.0801,-5.6305,-10.5041,-23.8938,-5.6305,10.0,30.0
002273,水晶光电,0.16,-27.27,3.78,10323.3,24.13,15.69,30.5358,657.8847,1.0045,1.8392,97.8686,2.4064,74.8005,0.4102,438.8103,22.3191,25.7395,91.5421,54.6414,-27.2727,93.1275,-10.0,20.0
002274,华昌化工,0.02,173.97,0.45,1267.12,245.3,0.64,10.4955,1970.9228,3.1042,7.2566,24.805,3.5447,50.78,1.131,159.1512,-7.6874,220.9589,32.3232,-8.3594,173.9726,32.006,-10.0,20.0
002275,桂林三金,0.38,3.76,9.41,22655.89,3.88,34.09,71.6381,664.4167,1.1257,6.5584,27.4457,1.102,163.3394,0.4585,392.5845,9.4131,3.8757,4.121,3.0212,3.7568,4.121,0.0,10.0
002276,万马股份,0.11,-4.43,3.45,10332.0,-4.47,3.77,18.9964,2734.1823,2.9109,1.2483,144.1961,4.689,38.3877,0.7032,255.9727,11.6704,-4.9673,6.6821,11.3853,-4.4309,6.3146,-20.0,30.0
002277,友阿股份,0.37,-16.63,6.27,20868.99,-16.57,6.58,19.214,3170.2593,4.4758,514.1369,0.3501,0.9981,180.3427,0.6606,272.4796,-1.1102,-26.1134,51.6493,33.8649,-16.6252,52.8326,0.0,10.0
002278,神开股份,-0.08,-180.0,-1.95,-2769.75,-176.1,-13.16,28.4727,210.324,0.5779,0.3897,461.8938,0.4771,377.2794,0.1749,1029.1595,-39.031,-174.7298,-3.6316,-6.8579,-180.0,-4.0421,10.0,20.0
002279,久其软件,0.03,-22.96,0.8,1579.75,117.44,3.64,54.1915,433.8109,0.8011,1.9627,91.7104,2.4481,73.5264,0.3738,481.5409,173.5169,107.6269,56.2664,82.7619,-22.9551,57.0678,-20.0,30.0
002280,联络互动,0.09,-55.0,3.73,19387.27,38.44,32.85,56.8591,590.0895,0.271,0.7814,230.3558,7.9955,22.5127,0.2389,753.4533,115.7191,42.2375,535.0297,447.8467,-55.0,542.8406,0.0,0.0
002281,,,,,,,7.71,21.7991,1983.3651,9.4568,2.5380000000000003,70.922,1.213,148.3924,0.5199,346.2204,35.6318,26.1562,10.5071,24.7293,32.7273,7.5887,10.0,50.0
002282,博深工具,0.04,-20.0,1.63,1280.51,-18.81,5.59,32.8932,228.8766,0.6768,0.9207,195.5034,1.0422,172.7116,0.3881,463.798,-6.3502,-18.8149,0.6701,3.0069,-20.0,0.6701,10.0,20.0
002283,天润曲轴,0.14,-6.67,2.37,8063.28,-1.51,9.88,28.6245,815.6862,1.4566,1.3466,133.67,1.1472,156.9038,0.4998,360.1441,-4.9204,0.0364,5.1182,1.3305,-6.6667,5.0864,0.0,10.0
002284,亚太股份,0.13,-7.14,3.81,9933.23,-4.06,5.88,17.8781,1687.66,2.2881,2.4264,74.184,3.1996,56.257,0.6864,262.2378,-2.199,-4.7308,2.4304,8.1915,-7.1429,2.4841,-20.0,20.0
002285,世联行,0.1,-23.08,5.64,20274.1,24.42,7.52,23.487,2695.2646,1.3179,,,,,,,40.7065,24.2571,11.8753,14.8683,-23.0769,11.5069,-0.0,20.0
002286,保龄宝,0.08,0.0,2.05,3048.2,4.92,4.9,16.3541,620.9507,1.6816,5.5016,32.7178,3.1852,56.5114,1.0081,178.5537,0.5278,4.9191,1.3774,-1.1275,0.0,1.3774,30.0,40.0
002287,奇正藏药,0.4,5.26,9.69,16125.62,5.91,36.65,85.6562,439.87,1.0834,5.5238,32.5863,1.0991,163.7704,0.3071,586.1283,-2.4098,5.5625,6.564,24.0898,5.2632,7.1648,-0.0,10.0
002288,超华科技,0.0,-87.78,0.18,307.48,-86.31,0.72,8.7354,422.0056,0.4529,0.7698,233.827,0.8477,212.3393,0.2887,623.4846,-6.2120000000000015,-87.6464,-3.7763,9.3642,-87.7778,-1.1399,10.0,30.0
002289,宇顺电子,-0.85,507.25,-32.17,-15815.1,507.43,-23.13,6.6379,683.5342,3.6584,0.8844,203.5278,1.4974,120.2084,0.3401,529.2561,-54.0191,,-74.5724,-48.8557,507.2453,-74.8628,,
002290,,,,,,,4.25,16.073,465.0807,2.2076,1.2617,142.6647,1.2531,143.6438,0.4748,379.107,-18.8656,-11.1316,0.5686,10.1343,-18.1818,0.5686,10.0,20.0
002291,星期六,0.05,-31.01,1.21,2015.65,-25.41,2.84,54.7607,708.6435,1.7763,1.0015,179.7304,0.2159,833.7193,0.2743,656.2158,-16.0915,-26.3054,-2.0413,-7.7358,-31.0109,-1.1464,10.0,30.0
002292,奥飞娱乐,0.23,15.0,7.77,29248.59,14.62,19.27,50.3121,1517.6008,1.1594,1.8279,98.4737,1.4361,125.3395,0.557,323.1598,20.5568,12.902,63.51600000000001,80.1825,15.0,65.267,-10.0,20.0
002293,罗莱生活,0.21,-17.35,5.78,15083.69,-17.92,11.23,49.6017,1343.0833,1.9137,4.7388,37.9843,1.0883,165.3956,0.5419,332.1646,7.4487,-15.2741,11.5585,19.2187,-17.3462,10.4036,-0.0,10.0
002294,信立泰,0.66,11.86,14.69,69434.62,12.16,36.7,74.5021,1891.7752,1.8085,2.249,80.0356,1.6513,109.005,0.6255,287.7698,14.1009,11.6217,20.4683,27.4931,11.8644,18.1247,10.0,10.0
002295,精艺股份,0.02,53.91,0.42,445.21,55.96,0.26,3.022,1698.4619,6.7506,7.3924,24.3493,5.6314,31.9636,1.7358,103.6986,15.0498,55.9596,0.4999,8.9981,53.913,0.4999,0.0,20.0
002296,辉煌科技,0.1,25.12,2.65,3881.83,25.14,18.85,45.5049,205.8644,0.5465,0.4356,413.2231,0.5275,341.2322,0.1339,1344.2868,11.7349,25.1384,5.074,8.5134,25.1214,5.074,0.0,10.0
002297,博云新材,-0.05,-26.89,-1.91,-2255.2,-22.44,-10.49,23.4879,214.8457,0.4558,1.2627,142.5517,0.5503,327.0943,0.1999,900.4502,36.2679,,40.3787,36.0289,-26.8861,41.2656,,
002298,中电鑫龙,0.12,426.03,2.41,7288.65,701.82,10.8,38.4371,674.6226,1.0658,0.6528,275.7353,0.4821,373.3665,0.2665,675.4221,160.6867,727.0348,126.0446,120.6913,426.0274,125.8537,-10.0,20.0
002299,圣农发展,0.22,-161.24,4.59,24576.62,-169.61,6.26,10.7694,3924.489,3.5327,13.0909,13.75,2.6477,67.9835,1.5706,114.6059,23.073,,2.6907,3.176,-161.2403,4.0093,-10.0,30.0
002300,太阳电缆,0.16,-20.0,5.52,7243.28,-19.81,4.52,13.9137,1601.3878,3.5409,2.0372,88.3566,3.0256,59.4923,0.9639,186.7414,-5.3843,-18.4703,2.8873,0.5568,-20.0,2.2935,10.0,30.0
002301,齐心集团,0.12,-340.0,4.05,4666.03,-333.8,4.54,18.8776,1026.8668,2.7485,3.5404,50.8417,3.5613,50.5433,0.7398,243.30900000000003,60.8411,,6.9846,49.1005,-340.0,5.6697,20.0,20.0
002302,西部建设,0.07,-30.0,1.91,7714.53,52.2,1.55,11.6574,4970.6134,4.8153,0.843,213.5231,16.1026,11.1783,0.5082,354.1913,13.1867,36.2031,8.8744,15.468,-30.0,8.8666,0.0,10.0
002303,,,,,,,10.46,26.4976,1071.4372,0.7490000000000001,2.2509,79.968,2.2592,79.6742,0.6322,284.72,20.0517,-24.0463,6.7276,-1.1794,-61.3031,6.3493,-0.0,10.0
002304,洋河股份,2.27,7.58,14.15,342380.51,7.5,33.58,60.6657,10193.5993,6.7642,1397.029,0.1288,0.3687,488.2018,0.4989,360.7937,6.5,7.3696,13.9172,6.4072,7.5829,13.9308,-0.0,10.0
002305,,,,,,,0.34,17.6716,1371.8306,0.9387,5.0367,35.7377,0.0796,2261.3065,0.0709,2538.7870000000007,126.8369,,75.5934,46.8994,-104.0195,60.87,0.0,10.0
002306,*ST云网,-0.02,-84.62,-118.78,-1442.98,-86.17,-28.07,44.1736,51.4031,0.0642,3.4167,52.6824,57.2755,3.1427,0.3952,455.4656,-73.5289,,,-84.779,-84.6154,-102.5395,30.0,40.0
002307,,,,,,,0.85,12.3171,1633.9995,2.9318,0.8569,210.0595,0.485,371.134,0.1863,966.1836,7.1215,-38.7852,85.81200000000003,20.7804,-7.4074,16.0741,10.0,20.0
002308,,,,,,,15.75,57.4076,452.8497,0.5419,2.1830000000000003,82.4553,0.9326,193.0088,0.5024,358.2803,31.8135,295.33,7.8196,15.6623,350.0,7.7474,-10.0,20.0
