code,name,eps,eps_yoy,roe,net_profits,profits_yoy,net_profit_ratio,gross_profit_rate,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,earnings,fluctuate
600993,马应龙,0.2,5.26,4.37,8669.64,8.03,22.47,52.1612,385.8123,0.895,2.7694,32.498000000000005,0.911,98.7925,0.2164,415.8965,-18.9132,9.8371,6.2294,-1.0218,5.2632,8.7222,-10.0,20.0
600995,文山电力,0.2,11.11,5.78,9480.77,11.41,16.16,28.7799,586.4874,1.2256,328.6533,0.2738,63.074,1.4269,1.8645,48.2703,15.734000000000002,11.4119,8.7353,-8.1512,11.1111,8.7353,10.0,20.0
600996,贵广网络,0.05,-75.0,1.31,5205.43,-68.56,12.86,33.5058,404.7353,0.3882,1.3807,65.1843,1.9418,46.3487,0.1518,592.8854,-20.749,-68.7114,,,-75.0,,-20.0,40.0
600997,,,,,,,3.14,10.7361,4700.1609,2.9601,2.2394,40.1893,2.3467,38.3517,0.5799,155.1992,79.9623,763.0766,31.7529,10.4838,900.0,37.4561,10.0,30.0
600998,,,,,,,0.98,7.4981,18814.3088,11.4231,1.5965,56.3733,1.7062,52.7488,0.5512,163.2801,21.8048,34.1903,19.4709,16.6371,22.2222,15.7106,0.0,20.0
600999,招商证券,0.21,18.13,2.27,137451.62,36.23,48.66,57.365,2824.6403,0.4216,,,,,,,,36.3687,46.1871,-3.8381,18.1347,46.2456,10.0,20.0
601000,唐山港,0.07,-41.67,2.46,33765.35,22.71,23.99,36.0807,1407.4761,0.3087,1.7802,50.5561,5.3129,16.9399,0.2585,348.1625,3.7905,16.1459,30.2115,16.0803,-41.6667,30.1914,-10.0,40.0
601001,大同煤业,0.01,-96.15,0.36,1815.97,-95.86,0.73,58.8907,2480.0882,1.4817,1.3423,67.0491,3.6658,24.5513,0.2237,402.3245,75.72399999999998,-65.4418,1.2152,1.4679,-96.1538,-5.2534,20.0,40.0
601002,,,,,,,4.22,26.3067,529.0589,0.6674,0.99,90.9091,0.2462,365.5565,0.1931,466.0798,,,,,,,0.0,30.0
601003,柳钢股份,0.08,1218.33,4.28,20259.84,1214.18,2.23,4.3927,9044.6516,3.5292,30.3745,2.963,1.3859,64.9398,0.7664,117.4322,47.149,1214.1785,8.6188,15.2297,1218.3333,8.6188,30.0,40.0
601005,,,,,,,-35.88,-7.1377,1654.922,0.373,3.7844,23.7818,1.4766,60.9508,0.6005,149.8751,,,,,,,-10.0,40.0
601006,大秦铁路,0.21,50.0,3.46,316120.06,53.87,25.38,29.5664,12451.1857,0.8375,2.3569,38.1858,5.332999999999998,16.8761,0.5176,173.8794,12.0445,52.3305,2.271,12.7628,50.0,2.0758,20.0,20.0
601007,金陵饭店,0.03,10.71,0.65,916.26,9.82,4.15,58.2504,220.6928,0.7356,4.2474,21.1894,0.3534,254.6689,0.266,338.3459,12.2114,35.3853,2.0495,-8.4965,10.7143,-0.0158,-10.0,20.0
601008,,,,,,,1.63,33.5204,296.1535,0.2917,1.4983,60.0681,7.5902,11.8574,0.5072,177.4448,-2.8017,-20.2369,-0.5311,5.1173,-16.6667,-0.4108,-0.0,40.0
601009,南京银行,0.4,-36.51,4.63,245340.8,15.78,39.37,49.2395,6230.536999999998,1.0283,,,,,,,,15.9375,18.4707,16.1184,-36.5079,18.4708,0.0,20.0
601010,文峰股份,0.05,66.67,2.17,9051.15,70.32,4.42,19.1378,2045.3616,1.1067,117.267,0.7675,1.4906,60.3784,0.9525,94.4882,3.0823,71.5697,5.0584,-3.4303,66.6667,5.212999999999999,-10.0,10.0
601011,,,,,,,3.59,23.1703,606.4169,0.4434,3.7572,23.954,0.5247,171.5266,0.3624,248.3444,77.5603,2005.0503,2.3312,15.8958,835.2941,2.8274,30.0,60.0
601012,隆基股份,0.22,46.67,4.26,43957.49,65.04,16.35,31.3284,2687.1227,1.3463,1.0968,82.0569,1.2664,71.0676,0.2114,425.7332,21.6531,60.8551,77.72399999999998,87.8065,46.6667,78.4275,20.0,40.0
601015,陕西黑猫,0.03,50.0,1.08,2981.04,188.34,1.37,8.0365,2168.1503,2.3313,2.4524,36.6987,2.6498,33.9648,0.4503,199.8668,98.3816,3798.6393,5.7341,3.054,50.0,10.7696,10.0,30.0
601016,节能风电,0.05,41.18,1.55,9953.23,39.97,23.05,52.2396,431.6828,0.2077,0.518,173.7452,1.7507,51.408,0.1521,591.716,13.763,20.5725,1.7462,6.6169,41.1765,0.8641,-0.0,20.0
601018,宁波港,0.05,0.0,1.95,68185.4,3.59,17.86,29.8597,3817.723,0.2898,1.611,55.8659,14.9471,6.0212,0.3138,286.8069,-19.2261,2.0226,7.7201,23.5376,0.0,7.5244,10.0,10.0
601020,华钰矿业,0.04,-500.0,1.35,2083.89,-448.25,31.77,73.7046,65.5922,0.1247,1.0055,89.5077,0.3835,234.6806,0.106,849.0566,70.9435,,10.2469,6.0161,-500.0,11.1908,-10.0,40.0
601021,春秋航空,0.38,-17.39,4.06,30325.6,-17.3,11.79,12.4771,2571.1096,3.2115,22.4062,4.0167,32.3179,2.7848,0.407,221.1302,23.0947,-17.2975,10.4291,15.3788,-17.3913,10.4291,-10.0,10.0
601028,,,,,,,0.33,7.7241,282.4967,0.36,1.1001,81.8107,1.6367,54.9887,0.1165,772.5322,-15.2423,-97.6773,-27.0145,-12.5368,-96.6667,-26.5569,-10.0,20.0
601038,一拖股份,0.06,-30.36,1.32,6403.79,-30.76,2.4,16.3323,2661.6682,2.6726,2.7332,32.9284,1.7429,51.6381,0.3379,266.351,-11.7407,-27.5063,1.5938,0.4181,-30.3552,2.8295,-0.0,20.0
601058,,,,,,,-1.6,11.3566,3152.4008,1.3742,2.0456,43.9969,1.4826,60.7042,0.5784,155.6017,40.0114,-155.5039,-0.5029,4.8281,-122.2222,2.3178,0.0,10.0
601069,西部黄金,0.08,66.93,3.1,5362.21,66.93,16.44,35.309,325.9789,0.5125,209.1188,0.4304,0.6162,146.0565,0.4785,188.0878,-0.7602,66.9322,7.5794,3.1454,66.9307,7.5794,,
601088,中国神华,0.62,165.09,3.84,1223500.0,165.57,20.03,41.8591,61062.0,3.07,3.7086,24.2679,2.7784,32.3927,0.4225,213.0178,54.9718,116.9866,8.5018,6.341,165.0862,9.3515,20.0,20.0
601098,中南传媒,0.2,11.11,2.73,35244.44,7.04,16.5,45.3565,2135.0602,1.1887,1.7264,52.1316,0.8170000000000001,110.1591,0.1304,690.184,13.1212,7.9334,10.6321,14.4232,11.1111,11.0982,0.0,10.0
601099,太平洋,-0.01,-800.0,-0.8,-9465.88,-1374.26,-59.42,-46.7974,159.2812,0.0233,,,,,,,,-1825.1326,6.3946,5.4918,-800.0,4.0658,-10.0,10.0
601100,恒立液压,0.1,900.0,1.68,5949.1,1381.65,10.69,28.4422,556.5099,0.8833,1.3427,67.0291,0.6476,138.9747,0.2256,398.9362,119.6128,1362.1362,2.5536,10.4817,900.0,2.6691,40.0,40.0
601101,,,,,,,19.58,38.5965,1586.7691,1.3223,3.7755,23.8379,2.7729,32.457,0.4713,190.9612,49.1833,,5.7071,-1.6356,-425.0,8.2648,60.0,70.0
601106,*ST一重,0.0,-101.84,0.04,596.61,-101.87,0.37,21.6147,1595.9472,0.2441,0.1548,581.3953,0.3709,242.653,0.0785,1146.4968,,,,,,,0.0,30.0
601107,四川成渝,0.09,-18.39,2.07,27841.62,-18.32,18.07,40.3378,1540.4635,0.5037,2.7191,33.0992,0.3852,233.6449,0.1848,487.013,-6.3169,-15.6584,3.84,7.9203,-18.3857,5.8441,0.0,10.0
601111,中国国航,0.11,-45.0,2.03,146640.0,-39.79,5.06,19.1021,28968.982000000004,1.9944,8.6096,10.4534,12.8146,7.0232,1.2104,74.3556,9.7775,-37.2389,28.7648,6.4460000000000015,-45.0,30.9744,-0.0,20.0
